날짜,종가,시가,고가,저가,거래량,변동 %,log_return
2021.10.7,"4,399.76","4,383.73","4,429.97","4,383.73",,0.83%,0.003650034
2021.10.6,"4,363.55","4,319.57","4,365.57","4,290.49",,0.41%,0.010130086
2021.10.5,"4,345.72","4,309.87","4,369.23","4,309.87",,1.05%,0.008283711
2021.10.4,"4,300.46","4,348.84","4,355.51","4,278.94",,-1.30%,-0.011187149
2021.10.1,"4,357.05","4,317.16","4,375.19","4,288.52",,1.15%,0.009197444
2021.9.30,"4,307.54","4,370.67","4,382.55","4,306.24",,-1.19%,-0.01454934
2021.9.29,"4,359.46","4,362.41","4,385.57","4,355.08",,0.16%,-0.00067646
2021.9.28,"4,352.63","4,419.54","4,419.54","4,346.33",,-2.04%,-0.015255358
2021.9.27,"4,443.11","4,442.12","4,457.30","4,436.19",,-0.28%,0.000222842
2021.9.24,"4,455.48","4,438.04","4,463.12","4,430.27",,0.15%,0.003921962
2021.9.23,"4,448.98","4,406.75","4,465.40","4,406.75",,1.21%,0.0095374
2021.9.22,"4,395.64","4,367.43","4,416.75","4,367.43",,0.95%,0.006438405
2021.9.21,"4,354.18","4,374.45","4,394.87","4,347.96",,-0.08%,-0.004644494
2021.9.20,"4,357.73","4,402.95","4,402.95","4,305.91",,-1.70%,-0.010323491
2021.9.17,"4,432.99","4,469.74","4,471.52","4,427.76",,-0.91%,-0.008255941
2021.9.16,"4,473.76","4,477.09","4,485.87","4,443.80",,-0.15%,-0.000744063
2021.9.15,"4,480.70","4,447.49","4,486.87","4,438.37",,0.85%,0.007439392
2021.9.14,"4,443.05","4,479.33","4,485.68","4,435.46",,-0.57%,-0.008132404
2021.9.13,"4,468.73","4,474.81","4,492.99","4,445.70",,0.23%,-0.001359641
2021.9.10,"4,458.58","4,506.92","4,520.47","4,457.66",,-0.77%,-0.010783664
2021.9.9,"4,493.28","4,513.02","4,529.90","4,492.07",,-0.46%,-0.004383605
2021.9.8,"4,514.07","4,518.09","4,521.79","4,493.95",,-0.13%,-0.000890153
2021.9.7,"4,520.03","4,535.38","4,535.38","4,513.00",,-0.34%,-0.003390242
2021.9.3,"4,535.43","4,532.42","4,541.45","4,521.30",,-0.03%,0.000663884
2021.9.2,"4,536.95","4,534.48","4,545.85","4,524.66",,0.28%,0.000544567
2021.9.1,"4,524.09","4,528.80","4,537.11","4,522.02",,0.03%,-0.001040552
2021.8.31,"4,522.68","4,529.75","4,531.39","4,515.80",,-0.13%,-0.001562012
2021.8.30,"4,528.79","4,513.76","4,537.36","4,513.76",,0.43%,0.003324287
2021.8.27,"4,509.37","4,474.10","4,513.33","4,474.10",,0.88%,0.00785224
2021.8.26,"4,469.91","4,493.75","4,495.90","4,468.99",,-0.58%,-0.005319268
2021.8.25,"4,496.19","4,490.45","4,501.71","4,485.66",,0.22%,0.001277452
2021.8.24,"4,486.23","4,484.40","4,492.81","4,482.28",,0.15%,0.000407998
2021.8.23,"4,479.54","4,450.29","4,489.88","4,450.29",,0.85%,0.0065511
2021.8.20,"4,441.67","4,410.56","4,444.35","4,406.80",,0.81%,0.007028766
2021.8.19,"4,405.80","4,382.44","4,418.61","4,367.73",,0.13%,0.005316208
2021.8.18,"4,400.27","4,440.94","4,454.32","4,397.59",,-1.07%,-0.009200163
2021.8.17,"4,448.08","4,462.12","4,462.12","4,417.83",,-0.70%,-0.003151447
2021.8.16,"4,479.66","4,461.65","4,480.26","4,437.66",,0.26%,0.004028498
2021.8.13,"4,468.00","4,464.84","4,468.37","4,460.82",,0.16%,0.000707502
2021.8.12,"4,460.84","4,446.08","4,461.77","4,435.96",,0.30%,0.00331428
2021.8.11,"4,447.70","4,442.18","4,449.44","4,436.42",,0.25%,0.001241862
2021.8.10,"4,436.75","4,435.79","4,445.21","4,430.03",,0.10%,0.000216398
2021.8.9,"4,432.35","4,437.77","4,439.39","4,424.74",,-0.09%,-0.001222081
2021.8.6,"4,436.52","4,429.07","4,440.82","4,429.07",,0.17%,0.001680656
2021.8.5,"4,429.10","4,408.86","4,429.76","4,408.86",,0.60%,0.004580251
2021.8.4,"4,402.68","4,415.95","4,416.17","4,400.23",,-0.46%,-0.00300954
2021.8.3,"4,423.15","4,392.74","4,423.79","4,373.00",,0.82%,0.006898934
2021.8.2,"4,387.11","4,406.86","4,422.18","4,384.81",,-0.19%,-0.004491722
2021.7.30,"4,395.26","4,395.12","4,412.25","4,389.65",,-0.54%,3.1853E-05
2021.7.29,"4,419.15","4,403.59","4,429.97","4,403.59",,0.42%,0.003527253
2021.7.28,"4,400.65","4,402.95","4,415.47","4,387.01",,-0.02%,-0.000522514
2021.7.27,"4,401.46","4,416.38","4,416.38","4,372.51",,-0.47%,-0.003384052
2021.7.26,"4,422.23","4,409.58","4,422.73","4,405.45",,0.24%,0.002864647
2021.7.23,"4,411.80","4,381.20","4,415.18","4,381.20",,1.01%,0.00696011
2021.7.22,"4,367.48","4,361.27","4,369.31","4,350.06",,0.20%,0.001422884
2021.7.21,"4,358.69","4,331.13","4,359.70","4,331.13",,0.82%,0.006343076
2021.7.20,"4,323.21","4,265.11","4,336.84","4,262.05",,1.52%,0.01353021
2021.7.19,"4,258.63","4,296.40","4,296.40","4,233.13",,-1.58%,-0.00882995
2021.7.16,"4,327.16","4,367.43","4,375.09","4,322.53",,-0.75%,-0.009263298
2021.7.15,"4,360.03","4,369.02","4,369.02","4,340.70",,-0.33%,-0.00205979
2021.7.14,"4,374.30","4,380.11","4,393.68","4,362.36",,0.12%,-0.001327331
2021.7.13,"4,369.21","4,381.07","4,392.37","4,366.92",,-0.35%,-0.002710772
2021.7.12,"4,384.63","4,372.41","4,386.68","4,364.03",,0.35%,0.002790899
2021.7.9,"4,369.55","4,329.38","4,371.60","4,329.38",,1.13%,0.009235684
2021.7.8,"4,320.82","4,321.07","4,330.88","4,289.37",,-0.86%,-5.78577E-05
2021.7.7,"4,358.13","4,351.01","4,361.88","4,329.79",,0.34%,0.001635064
2021.7.6,"4,343.54","4,356.46","4,356.46","4,314.37",,-0.20%,-0.002970117
2021.7.2,"4,352.34","4,326.60","4,355.43","4,326.60",,0.75%,0.005931617
2021.7.1,"4,319.94","4,300.73","4,320.66","4,300.73",,0.52%,0.004456738
2021.6.30,"4,297.50","4,290.65","4,302.43","4,287.96",,0.13%,0.001595222
2021.6.29,"4,291.80","4,293.21","4,300.52","4,287.04",,0.03%,-0.00032848
2021.6.28,"4,290.61","4,284.90","4,292.14","4,274.67",,0.23%,0.001331699
2021.6.25,"4,280.70","4,274.45","4,286.12","4,271.16",,0.33%,0.001461108
2021.6.24,"4,266.49","4,256.97","4,271.28","4,256.97",,0.58%,0.002233836
2021.6.23,"4,241.84","4,249.27","4,256.60","4,241.43",,-0.11%,-0.001750066
2021.6.22,"4,246.44","4,224.61","4,255.84","4,217.27",,0.51%,0.005154036
2021.6.21,"4,224.79","4,173.40","4,226.24","4,173.40",,1.40%,0.012238504
2021.6.18,"4,166.45","4,204.78","4,204.78","4,164.40",,-1.31%,-0.009157619
2021.6.17,"4,221.86","4,220.37","4,232.29","4,196.05",,-0.04%,0.000352987
2021.6.16,"4,223.70","4,248.87","4,251.89","4,202.45",,-0.54%,-0.005941544
2021.6.15,"4,246.59","4,255.28","4,257.16","4,238.35",,-0.20%,-0.002044257
2021.6.14,"4,255.15","4,248.31","4,255.59","4,234.07",,0.18%,0.001608757
2021.6.11,"4,247.44","4,242.90","4,248.38","4,232.25",,0.19%,0.001069451
2021.6.10,"4,239.18","4,228.56","4,249.74","4,220.34",,0.47%,0.002508345
2021.6.9,"4,219.55","4,232.99","4,237.09","4,218.74",,-0.18%,-0.003180112
2021.6.8,"4,227.26","4,233.81","4,236.74","4,208.41",,0.02%,-0.001548268
2021.6.7,"4,226.52","4,229.34","4,232.34","4,215.66",,-0.08%,-0.000666993
2021.6.4,"4,229.89","4,206.05","4,233.45","4,206.05",,0.88%,0.005652023
2021.6.3,"4,192.85","4,191.43","4,204.39","4,167.93",,-0.36%,0.000338729
2021.6.2,"4,208.12","4,206.82","4,217.37","4,198.27",,0.14%,0.000308974
2021.6.1,"4,202.04","4,216.52","4,234.12","4,197.59",,-0.05%,-0.003440022
2021.5.28,"4,204.11","4,210.77","4,218.36","4,203.57",,0.08%,-0.001582911
2021.5.27,"4,200.88","4,201.94","4,213.38","4,197.78",,0.12%,-0.000252296
2021.5.26,"4,195.99","4,191.59","4,202.61","4,184.11",,0.19%,0.00104917
2021.5.25,"4,188.13","4,205.94","4,213.42","4,182.52",,-0.21%,-0.004243478
2021.5.24,"4,197.05","4,170.16","4,209.52","4,170.16",,0.99%,0.006427493
2021.5.21,"4,155.86","4,168.61","4,188.72","4,151.72",,-0.08%,-0.00306326
2021.5.20,"4,159.12","4,121.97","4,172.80","4,121.97",,1.06%,0.008972309
2021.5.19,"4,115.68","4,098.45","4,116.93","4,061.41",,-0.29%,0.004195216
2021.5.18,"4,127.83","4,165.94","4,169.15","4,125.99",,-0.85%,-0.009190095
2021.5.17,"4,163.29","4,169.92","4,171.92","4,142.69",,-0.25%,-0.001591224
2021.5.14,"4,173.85","4,129.58","4,183.13","4,129.58",,1.49%,0.010663164
2021.5.13,"4,112.50","4,074.99","4,131.58","4,074.99",,1.22%,0.009162823
2021.5.12,"4,063.04","4,130.55","4,134.73","4,056.88",,-2.14%,-0.016479108
2021.5.11,"4,152.10","4,150.34","4,162.04","4,111.53",,-0.87%,0.000423972
2021.5.10,"4,188.43","4,228.29","4,236.39","4,188.13",,-1.04%,-0.009471694
2021.5.7,"4,232.60","4,210.34","4,238.04","4,201.64",,0.74%,0.005273057
2021.5.6,"4,201.62","4,169.14","4,202.70","4,147.33",,0.82%,0.007760386
2021.5.5,"4,167.59","4,177.06","4,187.72","4,160.94",,0.07%,-0.002269719
2021.5.4,"4,164.66","4,179.04","4,179.04","4,128.59",,-0.67%,-0.003446915
2021.5.3,"4,192.66","4,191.98","4,209.39","4,188.03",,0.27%,0.000162201
2021.4.30,"4,181.17","4,198.10","4,198.10","4,174.85",,-0.72%,-0.00404093
2021.4.29,"4,211.47","4,206.14","4,218.78","4,176.81",,0.68%,0.001266393
2021.4.28,"4,183.18","4,185.14","4,201.53","4,181.78",,-0.08%,-0.000468433
2021.4.27,"4,186.72","4,188.25","4,193.35","4,176.22",,-0.02%,-0.000365374
2021.4.26,"4,187.62","4,185.03","4,194.19","4,182.36",,0.18%,0.000618681
2021.4.23,"4,180.17","4,138.78","4,194.17","4,138.78",,1.09%,0.009950857
2021.4.22,"4,134.98","4,170.46","4,179.57","4,123.69",,-0.92%,-0.00854385
2021.4.21,"4,173.42","4,128.42","4,175.02","4,126.35",,0.93%,0.010841076
2021.4.20,"4,134.94","4,159.18","4,159.18","4,118.38",,-0.68%,-0.005845121
2021.4.19,"4,163.26","4,179.80","4,180.81","4,150.47",,-0.53%,-0.003964977
2021.4.16,"4,185.47","4,174.14","4,191.31","4,170.75",,0.36%,0.002710654
2021.4.15,"4,170.42","4,139.76","4,173.49","4,139.76",,1.11%,0.007378935
2021.4.14,"4,124.66","4,141.58","4,151.69","4,120.87",,-0.41%,-0.004093765
2021.4.13,"4,141.59","4,130.10","4,148.00","4,124.43",,0.33%,0.002778152
2021.4.12,"4,127.99","4,124.71","4,131.76","4,114.82",,-0.02%,0.000794891
2021.4.9,"4,128.80","4,096.11","4,129.48","4,095.51",,0.77%,0.007949065
2021.4.8,"4,097.17","4,089.95","4,098.19","4,082.54",,0.42%,0.001763746
2021.4.7,"4,079.95","4,074.29","4,083.13","4,068.31",,0.15%,0.001388235
2021.4.6,"4,073.94","4,075.57","4,086.23","4,068.14",,-0.10%,-0.000400024
2021.4.5,"4,077.91","4,034.44","4,083.42","4,034.44",,1.44%,0.010717096
2021.4.1,"4,019.87","3,992.78","4,020.63","3,992.78",,1.18%,0.006761834
2021.3.31,"3,972.89","3,967.25","3,994.41","3,966.98",,0.36%,0.00142063
2021.3.30,"3,958.55","3,963.34","3,968.01","3,944.35",,-0.32%,-0.001209308
2021.3.29,"3,971.09","3,969.31","3,981.83","3,943.25",,-0.09%,0.00044834
2021.3.26,"3,974.54","3,917.12","3,978.19","3,917.12",,1.66%,0.014552328
2021.3.25,"3,909.52","3,879.34","3,919.54","3,853.50",,0.52%,0.007749568
2021.3.24,"3,889.14","3,919.93","3,942.08","3,889.07",,-0.55%,-0.007885743
2021.3.23,"3,910.52","3,937.60","3,949.13","3,901.57",,-0.76%,-0.006901043
2021.3.22,"3,940.59","3,916.48","3,955.31","3,914.16",,0.70%,0.006137167
2021.3.19,"3,913.10","3,913.14","3,930.12","3,886.75",,-0.06%,-1.0222E-05
2021.3.18,"3,915.46","3,953.50","3,969.62","3,910.86",,-1.48%,-0.009668443
2021.3.17,"3,974.12","3,949.57","3,983.87","3,935.74",,0.29%,0.006196628
2021.3.16,"3,962.71","3,973.59","3,981.04","3,953.44",,-0.16%,-0.002741834
2021.3.15,"3,968.94","3,942.96","3,970.08","3,923.54",,0.65%,0.006567346
2021.3.12,"3,943.34","3,924.52","3,944.99","3,915.21",,0.10%,0.004784029
2021.3.11,"3,939.34","3,915.54","3,960.27","3,915.54",,1.04%,0.006059946
2021.3.10,"3,898.81","3,891.99","3,917.35","3,885.73",,0.60%,0.001750783
2021.3.9,"3,875.44","3,851.93","3,903.76","3,851.93",,1.42%,0.006084883
2021.3.8,"3,821.35","3,844.39","3,881.06","3,819.25",,-0.54%,-0.006011179
2021.3.5,"3,841.94","3,793.58","3,851.69","3,730.19",,1.95%,0.012667283
2021.3.4,"3,768.47","3,818.53","3,843.67","3,723.34",,-1.34%,-0.013196448
2021.3.3,"3,819.72","3,863.99","3,874.47","3,818.86",,-1.31%,-0.011523207
2021.3.2,"3,870.29","3,903.64","3,906.41","3,868.57",,-0.81%,-0.008580012
2021.3.1,"3,901.82","3,842.51","3,914.50","3,842.51",,2.38%,0.015317312
2021.2.26,"3,811.15","3,839.66","3,861.08","3,789.54",,-0.48%,-0.00745284
2021.2.25,"3,829.34","3,915.80","3,925.02","3,814.04",,-2.45%,-0.022327186
2021.2.24,"3,925.43","3,873.71","3,928.65","3,859.60",,1.14%,0.013263195
2021.2.23,"3,881.37","3,857.07","3,895.98","3,805.59",,0.13%,0.006280356
2021.2.22,"3,876.50","3,885.55","3,902.92","3,874.71",,-0.77%,-0.002331859
2021.2.19,"3,906.71","3,921.16","3,930.41","3,903.07",,-0.19%,-0.003691941
2021.2.18,"3,913.97","3,915.86","3,921.98","3,885.03",,-0.44%,-0.000482769
2021.2.17,"3,931.33","3,918.50","3,933.61","3,900.43",,-0.03%,0.003268864
2021.2.16,"3,932.59","3,939.61","3,950.43","3,923.85",,-0.06%,-0.001783492
2021.2.12,"3,934.83","3,911.65","3,937.23","3,905.78",,0.47%,0.005908399
2021.2.11,"3,916.38","3,916.40","3,925.99","3,890.39",,0.17%,-5.10674E-06
2021.2.10,"3,909.88","3,920.78","3,931.50","3,884.94",,-0.03%,-0.002783931
2021.2.9,"3,911.23","3,910.49","3,918.35","3,902.64",,-0.11%,0.000189217
2021.2.8,"3,915.59","3,892.59","3,915.77","3,892.59",,0.74%,0.005891275
2021.2.5,"3,886.83","3,878.30","3,894.56","3,874.93",,0.39%,0.002197002
2021.2.4,"3,871.74","3,836.66","3,872.42","3,836.66",,1.09%,0.009101822
2021.2.3,"3,830.17","3,840.27","3,847.51","3,816.68",,0.10%,-0.002633488
2021.2.2,"3,826.31","3,791.84","3,843.09","3,791.84",,1.39%,0.009049503
2021.2.1,"3,773.86","3,731.17","3,784.32","3,725.62",,1.61%,0.011376493
2021.1.29,"3,714.24","3,778.05","3,778.05","3,694.12",,-1.93%,-0.017033922
2021.1.28,"3,787.38","3,755.75","3,830.50","3,755.75",,0.98%,0.008386488
2021.1.27,"3,750.77","3,836.83","3,836.83","3,732.48",,-2.57%,-0.022685353
2021.1.26,"3,849.62","3,862.96","3,870.90","3,847.78",,-0.15%,-0.003459287
2021.1.25,"3,855.36","3,851.68","3,859.23","3,797.16",,0.36%,0.000954971
2021.1.22,"3,841.47","3,844.24","3,852.31","3,830.41",,-0.30%,-0.000720818
2021.1.21,"3,853.07","3,857.46","3,861.45","3,845.05",,0.03%,-0.001138703
2021.1.20,"3,851.85","3,816.22","3,859.75","3,816.22",,1.39%,0.009293148
2021.1.19,"3,798.91","3,781.88","3,804.53","3,780.37",,0.81%,0.004492943
2021.1.15,"3,768.25","3,788.73","3,788.73","3,749.62",,-0.72%,-0.005420168
2021.1.14,"3,795.54","3,814.98","3,823.60","3,792.86",,-0.38%,-0.005108729
2021.1.13,"3,809.84","3,802.23","3,820.96","3,791.50",,0.23%,0.001999457
2021.1.12,"3,801.19","3,801.62","3,810.78","3,776.51",,0.04%,-0.000113116
2021.1.11,"3,799.61","3,803.14","3,817.86","3,789.02",,-0.66%,-0.000928611
2021.1.8,"3,824.68","3,815.05","3,826.69","3,783.60",,0.55%,0.002521033
2021.1.7,"3,803.79","3,764.71","3,811.55","3,764.71",,1.48%,0.010327105
2021.1.6,"3,748.14","3,712.20","3,783.04","3,705.34",,0.57%,0.009635024
2021.1.5,"3,726.86","3,698.02","3,737.83","3,695.07",,0.71%,0.007768515
2021.1.4,"3,700.65","3,764.61","3,769.99","3,662.71",,-1.48%,-0.01713579
2020.12.31,"3,756.07","3,733.27","3,760.20","3,726.88",,0.64%,0.006088673
2020.12.30,"3,732.04","3,736.19","3,744.63","3,730.21",,0.13%,-0.001111375
2020.12.29,"3,727.04","3,750.01","3,756.12","3,723.31",,-0.22%,-0.006144154
2020.12.28,"3,735.36","3,723.03","3,740.51","3,723.03",,0.87%,0.003306347
2020.12.24,"3,703.06","3,694.03","3,703.82","3,689.32",,0.35%,0.002441502
2020.12.23,"3,690.01","3,693.42","3,711.24","3,689.28",,0.07%,-0.00092369
2020.12.22,"3,687.26","3,698.08","3,698.26","3,676.16",,-0.21%,-0.002930131
2020.12.21,"3,694.92","3,684.28","3,702.90","3,636.48",,-0.39%,0.002883783
2020.12.18,"3,709.41","3,722.39","3,726.70","3,685.84",,-0.35%,-0.003493101
2020.12.17,"3,722.48","3,713.65","3,725.12","3,710.87",,0.58%,0.002374892
2020.12.16,"3,701.17","3,696.25","3,711.27","3,688.57",,0.18%,0.001330194
2020.12.15,"3,694.62","3,666.41","3,695.29","3,659.62",,1.29%,0.007664726
2020.12.14,"3,647.49","3,675.27","3,697.61","3,645.84",,-0.44%,-0.00758734
2020.12.11,"3,663.46","3,656.08","3,665.91","3,633.40",,-0.13%,0.002016521
2020.12.10,"3,668.10","3,659.13","3,678.49","3,645.18",,-0.13%,0.002448403
2020.12.9,"3,672.82","3,705.98","3,712.39","3,660.54",,-0.79%,-0.008987972
2020.12.8,"3,702.25","3,683.05","3,708.45","3,678.83",,0.28%,0.00519953
2020.12.7,"3,691.96","3,694.73","3,697.41","3,678.88",,-0.19%,-0.000749998
2020.12.4,"3,699.12","3,670.94","3,699.20","3,670.94",,0.88%,0.007647193
2020.12.3,"3,666.72","3,668.28","3,682.73","3,657.17",,-0.06%,-0.000425358
2020.12.2,"3,669.01","3,653.78","3,670.96","3,644.84",,0.18%,0.004159623
2020.12.1,"3,662.45","3,645.87","3,678.45","3,645.87",,1.13%,0.004537302
2020.11.30,"3,621.63","3,634.18","3,634.18","3,594.39",,-0.46%,-0.0034593
2020.11.27,"3,638.35","3,638.55","3,644.31","3,629.33",,0.24%,-5.49685E-05
2020.11.25,"3,629.65","3,635.50","3,635.50","3,617.76",,-0.16%,-0.001610428
2020.11.24,"3,635.41","3,594.52","3,642.31","3,594.52",,1.62%,0.011311433
2020.11.23,"3,577.59","3,566.82","3,589.81","3,552.77",,0.56%,0.003014947
2020.11.20,"3,557.54","3,579.31","3,581.23","3,556.85",,-0.68%,-0.00610075
2020.11.19,"3,581.87","3,559.41","3,585.22","3,543.84",,0.39%,0.00629021
2020.11.18,"3,567.79","3,612.09","3,619.09","3,567.33",,-1.16%,-0.012340196
2020.11.17,"3,609.53","3,610.31","3,623.11","3,588.68",,-0.48%,-0.000216071
2020.11.16,"3,626.91","3,600.16","3,628.51","3,600.16",,1.16%,0.007402757
2020.11.13,"3,585.15","3,552.57","3,593.66","3,552.57",,1.36%,0.009129029
2020.11.12,"3,537.01","3,562.67","3,569.02","3,518.58",,-1.00%,-0.007228526
2020.11.11,"3,572.66","3,563.22","3,581.16","3,557.00",,0.77%,0.002645786
2020.11.10,"3,545.53","3,543.26","3,557.22","3,511.91",,-0.14%,0.000640448
2020.11.9,"3,550.50","3,583.04","3,645.99","3,547.48",,1.17%,-0.009123163
2020.11.6,"3,509.44","3,508.34","3,521.58","3,484.34",,-0.03%,0.000313489
2020.11.5,"3,510.45","3,485.74","3,529.05","3,485.74",,1.95%,0.007063874
2020.11.4,"3,443.44","3,406.46","3,486.25","3,405.17",,2.20%,0.010797343
2020.11.3,"3,369.16","3,336.25","3,389.49","3,336.25",,1.78%,0.009816033
2020.11.2,"3,310.24","3,296.20","3,330.14","3,279.74",,1.23%,0.004250404
2020.10.30,"3,269.96","3,293.59","3,304.93","3,233.94",,-1.21%,-0.007200403
2020.10.29,"3,310.11","3,277.17","3,341.05","3,259.82",,1.19%,0.010001176
2020.10.28,"3,271.03","3,342.48","3,342.48","3,268.89",,-3.53%,-0.021608126
2020.10.27,"3,390.68","3,403.15","3,409.51","3,388.71",,-0.30%,-0.003670982
2020.10.26,"3,400.97","3,441.42","3,441.42","3,364.86",,-1.86%,-0.011823492
2020.10.23,"3,465.39","3,464.90","3,466.46","3,440.45",,0.34%,0.000141408
2020.10.22,"3,453.49","3,438.50","3,460.53","3,415.34",,0.52%,0.004349984
2020.10.21,"3,435.56","3,439.91","3,464.86","3,433.06",,-0.22%,-0.001265368
2020.10.20,"3,443.12","3,439.38","3,476.93","3,435.65",,0.47%,0.001086814
2020.10.19,"3,426.92","3,493.66","3,502.42","3,419.93",,-1.63%,-0.019287999
2020.10.16,"3,483.81","3,493.50","3,515.76","3,480.45",,0.01%,-0.002777577
2020.10.15,"3,483.34","3,453.72","3,489.08","3,440.89",,-0.15%,0.008539693
2020.10.14,"3,488.67","3,515.47","3,527.94","3,480.55",,-0.66%,-0.007652654
2020.10.13,"3,511.93","3,534.01","3,534.01","3,500.86",,-0.63%,-0.00626746
2020.10.12,"3,534.22","3,500.02","3,549.85","3,499.61",,1.64%,0.009723942
2020.10.9,"3,477.13","3,459.67","3,482.34","3,458.07",,0.88%,0.005034032
2020.10.8,"3,446.83","3,434.28","3,447.28","3,428.15",,0.80%,0.003647671
2020.10.7,"3,419.45","3,384.56","3,426.26","3,384.56",,1.74%,0.010255807
2020.10.6,"3,360.95","3,408.74","3,431.56","3,354.54",,-1.40%,-0.014119049
2020.10.5,"3,408.63","3,367.27","3,409.57","3,367.27",,1.80%,0.012208124
2020.10.2,"3,348.44","3,338.94","3,369.10","3,323.69",,-0.96%,0.002841174
2020.10.1,"3,380.80","3,385.87","3,397.18","3,361.39",,0.53%,-0.001498522
2020.9.30,"3,363.00","3,341.21","3,393.56","3,340.47",,0.83%,0.006500416
2020.9.29,"3,335.47","3,350.92","3,357.92","3,327.54",,-0.48%,-0.004621336
2020.9.28,"3,351.60","3,333.90","3,360.74","3,332.91",,1.61%,0.005295054
2020.9.25,"3,298.46","3,236.66","3,306.88","3,228.44",,1.60%,0.018913759
2020.9.24,"3,246.59","3,226.14","3,278.70","3,209.45",,0.30%,0.006318839
2020.9.23,"3,236.92","3,320.11","3,323.35","3,232.57",,-2.37%,-0.025375655
2020.9.22,"3,315.57","3,295.75","3,320.31","3,270.95",,1.05%,0.005995795
2020.9.21,"3,281.06","3,285.57","3,285.57","3,229.10",,-1.16%,-0.001373612
2020.9.18,"3,319.47","3,357.38","3,362.27","3,292.40",,-1.12%,-0.011355776
2020.9.17,"3,357.01","3,346.86","3,375.17","3,328.82",,-0.84%,0.003028104
2020.9.16,"3,385.49","3,411.23","3,428.92","3,384.45",,-0.46%,-0.007574278
2020.9.15,"3,401.20","3,407.73","3,419.48","3,389.25",,0.52%,-0.00191807
2020.9.14,"3,383.54","3,363.56","3,402.93","3,363.56",,1.27%,0.005922562
2020.9.11,"3,340.97","3,352.70","3,368.95","3,310.47",,0.05%,-0.003504807
2020.9.10,"3,339.19","3,412.56","3,425.55","3,329.25",,-1.76%,-0.02173448
2020.9.9,"3,398.96","3,369.82","3,424.77","3,366.84",,2.01%,0.008610172
2020.9.8,"3,331.84","3,371.88","3,379.97","3,329.27",,-2.78%,-0.011945748
2020.9.4,"3,426.96","3,453.60","3,479.15","3,349.63",,-0.81%,-0.007743594
2020.9.3,"3,455.06","3,564.74","3,564.85","3,427.41",,-3.51%,-0.031251297
2020.9.2,"3,580.84","3,543.76","3,588.11","3,535.23",,1.54%,0.010409099
2020.9.1,"3,526.65","3,507.44","3,528.03","3,494.60",,0.75%,0.005461985
2020.8.31,"3,500.31","3,509.73","3,514.77","3,493.25",,-0.22%,-0.002687575
2020.8.28,"3,508.01","3,494.69","3,509.23","3,484.32",,0.67%,0.003804252
2020.8.27,"3,484.55","3,485.14","3,501.38","3,468.35",,0.17%,-0.000169305
2020.8.26,"3,478.73","3,449.97","3,481.07","3,444.15",,1.02%,0.008301749
2020.8.25,"3,443.62","3,435.95","3,444.21","3,425.84",,0.36%,0.002229791
2020.8.24,"3,431.28","3,418.09","3,432.09","3,413.13",,1.00%,0.003851454
2020.8.21,"3,397.16","3,386.01","3,399.96","3,379.31",,0.34%,0.003287551
2020.8.20,"3,385.51","3,360.48","3,390.80","3,354.69",,0.32%,0.007420739
2020.8.19,"3,374.85","3,392.51","3,399.54","3,369.66",,-0.44%,-0.005219182
2020.8.18,"3,389.78","3,387.04","3,395.06","3,370.15",,0.23%,0.000808639
2020.8.17,"3,381.99","3,380.86","3,387.59","3,379.22",,0.27%,0.000334179
2020.8.14,"3,372.85","3,368.66","3,378.51","3,361.64",,-0.02%,0.001243045
2020.8.13,"3,373.43","3,372.95","3,387.24","3,363.35",,-0.20%,0.000142299
