³¯Â¥,S&P 500,FTSE
2012.4.2,0.007476578,0.018283923
2012.4.3,-0.003954305,-0.006240827
2012.4.4,-0.010049693,-0.02331915
2012.4.5,-0.00050771,0.003482848
2012.4.10,-0.017214566,-0.022638569
2012.4.11,0.007134272,0.006979367
2012.4.12,0.013641489,0.013348575
2012.4.13,-0.01258234,-0.010327272
2012.4.16,-0.000510979,0.002560509
2012.4.17,0.015367919,0.017610527
2012.4.18,-0.004063523,-0.003762956
2012.4.19,-0.005908779,-0.000128809
2012.4.20,0.001139543,0.004793049
2012.4.23,-0.008443049,-0.018637121
2012.4.24,0.003651052,0.007722195
2012.4.25,0.013450326,0.001645028
2012.4.26,0.006693878,0.005202491
2012.4.27,0.00226142,0.004926336
2012.4.30,-0.003819837,-0.006831182
2012.5.1,0.005678267,0.012891942
2012.5.2,-0.002272234,-0.009355022
2012.5.3,-0.007695402,0.001464686
2012.5.4,-0.016235899,-0.019523262
2012.5.8,-0.003981153,-0.017933308
2012.5.9,-0.006343434,-0.004420555
2012.5.10,0.002514222,0.002510386
2012.5.11,-0.003481471,0.005678343
2012.5.14,-0.010095689,-0.019926318
2012.5.15,-0.005769924,-0.005117803
2012.5.16,-0.004503732,-0.005970762
2012.5.17,-0.015180846,-0.012448467
2012.5.18,-0.007560789,-0.013343589
2012.5.21,0.015514991,0.006973099
2012.5.22,0.000410222,0.01845443
2012.5.23,0.002155697,-0.025657261
2012.5.24,0.001485186,0.015756991
2012.5.25,-0.002266329,0.000276595
2012.5.29,0.010198782,0.006475959
2012.5.30,-0.013560068,-0.017563384
2012.5.31,-0.002104124,0.004441463
2012.6.1,-0.024600241,-0.011467797
2012.6.6,0.022702206,0.023284875
2012.6.7,-0.000881747,0.011757999
2012.6.8,0.008081388,-0.002335782
2012.6.11,-0.012745699,-0.000498737
2012.6.12,0.011224383,0.007586609
2012.6.13,-0.006927156,0.001838003
2012.6.14,0.010756615,-0.003060949
2012.6.15,0.01021704,0.002148758
2012.6.18,0.001756476,0.002238855
2012.6.19,0.00973069,0.017192183
2012.6.20,-0.001731934,0.006420092
2012.6.21,-0.022321456,-0.009997715
2012.6.22,0.006839715,-0.009507249
2012.6.25,-0.015993575,-0.011499223
2012.6.26,0.00447975,-0.000677213
2012.6.27,0.008399482,0.014030098
2012.6.28,-0.00186427,-0.005602276
2012.6.29,0.023802511,0.014116019
2012.7.2,0.002331516,0.012396038
2012.7.3,0.006037021,0.008313689
2012.7.5,-0.004479634,0.001434461
2012.7.6,-0.009119129,-0.005283907
2012.7.9,-0.001625344,-0.006253364
2012.7.10,-0.008528757,0.006507631
2012.7.11,3.73E-05,7.24E-05
2012.7.12,-0.004880337,-0.009976371
2012.7.13,0.016325286,0.010267617
2012.7.16,-0.002110593,-0.000653216
2012.7.17,0.007352785,-0.005905334
2012.7.18,0.006724287,0.010018767
2012.7.19,0.0025459,0.004985993
2012.7.20,-0.010112639,-0.010983784
2012.7.23,-0.008714106,-0.02108138
2012.7.24,-0.00908208,-0.006279308
2012.7.25,-0.000343766,-0.000165491
2012.7.26,0.016196397,0.013519627
2012.7.27,0.018878792,0.009651542
2012.7.30,-0.000461887,0.011734246
2012.7.31,-0.004304442,-0.01030117
2012.8.1,-0.00303508,0.013665936
2012.8.2,-0.007393843,-0.008882602
2012.8.3,0.018531679,0.021832236
2012.8.6,0.002290623,0.003706439
2012.8.7,0.004928814,0.005574259
2012.8.8,0.000706273,0.000800879
2012.8.9,0.000385019,0.000955766
2012.8.10,0.00234293,-0.000752226
2012.8.13,-0.001252678,-0.002608104
2012.8.14,-0.000306236,0.005625552
2012.8.15,0.001167501,-0.005426665
2012.8.16,0.006307336,0.000251981
2012.8.17,0.001637262,0.003064965
2012.8.20,0.000197463,-0.004804412
2012.8.21,-0.003503694,0.005675467
2012.8.22,0.000283028,-0.014326587
2012.8.23,-0.008104975,0.000415556
2012.8.24,0.006498146,0
2012.8.28,-0.000808585,-0.000154082
2012.8.29,0.000829843,-0.005587189
2012.8.30,-0.007545701,-0.004201357
2012.8.31,0.004638991,-0.001394462
2012.9.4,-0.001138191,-0.015117843
2012.9.5,-0.001068232,-0.002497823
2012.9.6,0.020229498,0.02089764
2012.9.7,0.004041761,0.003017595
2012.9.10,-0.006166744,-0.000276148
2012.9.11,0.003094994,-0.000174358
2012.9.12,0.002090506,-0.001746979
2012.9.13,0.01617822,0.006523036
2012.9.14,0.003896322,0.016297961
2012.9.17,-0.002890719,-0.003731035
2012.9.18,-0.001280598,-0.004312316
2012.9.19,0.001061444,0.003456773
2012.9.20,-0.000540853,-0.005763391
2012.9.21,-0.000130115,-0.000345085
2012.9.24,-0.001968012,-0.002357277
2012.9.25,-0.010591675,0.003567967
2012.9.26,-0.005760176,-0.015759111
2012.9.27,0.009574767,0.001962328
2012.9.28,-0.004474002,-0.006483559
2012.10.1,0.0024884,0.013557806
2012.10.2,0.000525817,-0.001891676
2012.10.3,0.003410381,0.002812144
2012.10.4,0.007086774,0.000338093
2012.10.5,-0.000321661,0.007392245
2012.10.8,-0.00346269,-0.004999686
2012.10.9,-0.009953903,-0.005405098
2012.10.10,-0.00620731,-0.005789283
2012.10.11,1.40E-05,0.009139801
2012.10.12,-0.002970545,-0.006268588
2012.10.15,0.007933451,0.002119162
2012.10.16,0.010092548,0.011121931
2012.10.17,0.004589855,0.006853173
2012.10.18,-0.002467208,0.001038218
2012.10.19,-0.016710127,-0.003538418
2012.10.22,0.000425527,-0.002248058
2012.10.23,-0.014493465,-0.01455403
2012.10.24,-0.00315385,0.001184208
2012.10.25,0.002288582,4.65E-05
2012.10.26,-0.000729227,0.000285917
2012.10.31,0.000828861,-0.011553865
2012.11.1,0.010838936,0.013606493
2012.11.2,-0.009423708,0.00113039
2012.11.5,0.002288718,-0.00503776
2012.11.6,0.007822506,0.007819923
2012.11.7,-0.023906481,-0.015975976
2012.11.8,-0.012279919,-0.002693714
2012.11.9,0.001668239,-0.001103438
2012.11.12,0.000123193,-0.000417788
2012.11.13,-0.003993384,0.003285582
2012.11.14,-0.014028866,-0.011164271
2012.11.15,-0.00153577,-0.007765115
2012.11.16,0.004806071,-0.012790713
2012.11.19,0.01966737,0.023287148
2012.11.20,0.000713609,0.001817904
2012.11.21,0.002331926,0.000683471
2012.11.23,0.012942206,0.004842316
2012.11.26,-0.002031655,-0.005586847
2012.11.27,-0.005240224,0.002242279
2012.11.28,0.007946779,0.000615359
2012.11.29,0.004239349,0.011482465
2012.11.30,0.000162422,-0.00059299
2012.12.3,-0.004869427,0.000753106
2012.12.4,-0.001711338,-0.000374778
2012.12.5,0.001583622,0.003917999
2012.12.6,0.003194766,0.001583924
2012.12.7,0.002909586,0.002197055
2012.12.10,0.000338431,0.001221694
2012.12.11,0.00652759,0.000563875
2012.12.12,0.000448129,0.003517873
2012.12.13,-0.006341469,-0.002735054
2012.12.14,-0.004143979,-0.001324742
2012.12.17,0.011828965,-0.001624147
2012.12.18,0.011344248,0.004009104
2012.12.19,-0.007618159,0.004318565
2012.12.20,0.005473186,-0.000545305
2012.12.21,-0.009409149,-0.003084469
2012.12.24,-0.002443286,0.002386044
2012.12.27,-0.001219199,2.02E-05
2012.12.28,-0.011111501,-0.004870515
2012.12.31,0.016800107,-0.004662037
2013.1.2,0.025086045,0.021729667
2013.1.3,-0.002087762,0.003307743
2013.1.4,0.004853317,0.007003303
2013.1.7,-0.003128033,-0.004156519
2013.1.8,-0.003247646,-0.001807198
2013.1.9,0.002652349,0.007409343
2013.1.10,0.00509406,0.000468846
2013.1.11,-4.76E-05,0.003283952
2013.1.14,-0.000931108,-0.002243767
2013.1.15,0.001134893,0.001545991
2013.1.16,0.000203738,-0.00218144
2013.1.17,0.005627103,0.00463865
2013.1.18,0.003390714,0.00358923
2013.1.22,0.004418279,-0.000292877
2013.1.23,0.001506342,0.002984616
2013.1.24,6.69E-06,0.010795648
2013.1.25,0.005430699,0.003114106
2013.1.28,-0.001851396,0.00158361
2013.1.29,0.005093062,0.007089062
2013.1.30,-0.003907241,-0.002539824
2013.1.31,-0.002566608,-0.007338134
2013.2.1,0.010002474,0.011147031
2013.2.4,-0.011605778,-0.015944337
2013.2.5,0.01036258,0.005733638
2013.2.6,0.000549049,0.002000303
2013.2.7,-0.001807044,-0.010686988
2013.2.8,0.005641969,0.005685095
2013.2.11,-0.000606272,0.002093934
2013.2.12,0.001593972,0.009721497
2013.2.13,0.000592152,0.003265215
2013.2.14,0.000690401,-0.005005343
2013.2.15,-0.00104565,0.000142229
2013.2.19,0.007309758,0.009589544
2013.2.20,-0.012481717,0.002551972
2013.2.21,-0.006323067,-0.016368417
2013.2.22,0.008734259,0.006994431
2013.2.25,-0.018479275,0.00309982
2013.2.26,0.0060909,-0.013453597
2013.2.27,0.012645666,0.008802628
2013.2.28,-0.000864495,0.005506572
2013.3.1,0.002321227,0.00279291
2013.3.4,0.004600126,-0.005182251
2013.3.5,0.009520494,0.013511371
2013.3.6,0.001083976,-0.000670317
2013.3.7,0.001814812,0.001790655
2013.3.8,0.0044711,0.00687473
2013.3.11,0.003263213,0.003087656
2013.3.12,-0.002406152,0.001074207
2013.3.13,0.001313164,-0.004482725
2013.3.14,0.005587377,0.007364622
2013.3.15,-0.001606961,-0.006107987
2013.3.18,-0.005525586,-0.004901316
2013.3.19,-0.002425463,-0.002573796
2013.3.20,0.006675167,-0.001339131
2013.3.21,-0.00831698,-0.006887031
2013.3.22,0.007083977,0.000658774
2013.3.25,-0.003345582,-0.002251953
2013.3.26,0.007754913,0.003285401
2013.3.27,-0.000575705,-0.001847199
2013.3.28,0.004042087,0.003778336
2013.4.2,0.005158962,0.012233536
2013.4.3,-0.010602096,-0.01090249
2013.4.4,0.004040254,-0.011933331
2013.4.5,-0.004304177,-0.014982137
2013.4.8,0.006295888,0.004336337
2013.4.9,0.00351245,0.005761663
2013.4.10,0.012115446,0.01167834
2013.4.11,0.003545947,0.004494088
2013.4.12,-0.002796853,-0.004960742
2013.4.15,-0.023227837,-0.006409518
2013.4.16,0.014205866,-0.006170077
2013.4.17,-0.014431354,-0.009621719
2013.4.18,-0.006736427,-8.65E-05
2013.4.19,0.00880898,0.006850643
2013.4.22,0.004650798,-0.000950092
2013.4.23,0.010365294,0.019785082
2013.4.24,6.33E-06,0.003994434
2013.4.25,0.003937946,0.001682415
2013.4.26,-0.001843784,-0.002513015
2013.4.29,0.007097119,0.004905151
2013.4.30,0.002500667,-0.004329569
2013.5.1,-0.009338956,0.00328691
2013.5.2,0.009319767,0.001459108
2013.5.3,0.010473256,0.009359058
2013.5.7,0.005185752,0.005480656
2013.5.8,0.004136701,0.003984548
2013.5.9,-0.003693981,0.001405563
2013.5.10,0.004300106,0.004878309
2013.5.13,0.001022698,0.001022876
2013.5.14,0.010103341,0.008154533
2013.5.15,0.005834516,0.001119614
2013.5.16,-0.00459418,-0.000859405
2013.5.17,0.009048473,0.005258437
2013.5.20,0.000348139,0.004832823
2013.5.21,0.001774921,0.007115337
2013.5.22,-0.008445823,0.005335637
2013.5.23,-0.000672293,-0.021198897
2013.5.24,0.001777767,-0.006359034
2013.5.28,0.004485788,0.01605091
2013.5.29,-0.004968345,-0.020142318
2013.5.30,0.00319051,0.004489565
2013.5.31,-0.013031465,-0.01116319
2013.6.3,0.005323762,-0.008844896
2013.6.4,-0.005714982,0.005114772
2013.6.5,-0.012446307,-0.021463481
2013.6.6,0.008212061,-0.01304562
2013.6.7,0.011081141,0.01190466
2013.6.10,-0.001131566,-0.001801375
2013.6.11,-0.007663671,-0.009476914
2013.6.12,-0.010745032,-0.006429059
2013.6.13,0.014905571,0.000821956
2013.6.14,-0.005388932,0.000575602
2013.6.17,0.005138129,0.003517757
2013.6.18,0.007315668,0.006882519
2013.6.19,-0.013960407,-0.003991193
2013.6.20,-0.022678939,-0.03027174
2013.6.21,0.002395437,-0.007061145
2013.6.24,-0.009918294,-0.014338338
2013.6.25,0.006640261,0.012004091
2013.6.26,0.006878385,0.010364156
2013.6.27,0.004199233,0.012558913
2013.6.28,-0.003008643,-0.00448356
2013.7.1,0.003212665,0.014742447
2013.7.2,-0.000130097,-0.000608957
2013.7.3,0.002435783,-0.011819369
2013.7.5,0.008146384,-0.007212552
2013.7.8,0.003823302,0.011625327
2013.7.9,0.005723475,0.009721479
2013.7.10,0.000641612,-0.0012475
2013.7.11,0.010568963,0.005893473
2013.7.12,0.002938505,0.000233796
2013.7.15,0.001731067,0.006270654
2013.7.16,-0.003834525,-0.00452884
2013.7.17,0.001786342,0.002373503
2013.7.18,0.00493708,0.009454656
2013.7.19,0.003516628,-0.00055635
2013.7.22,0.000660779,-0.001131748
2013.7.23,-0.0025022,-0.003892412
2013.7.24,-0.005984642,0.003478628
2013.7.25,0.002986262,-0.0049181
2013.7.26,0.002568839,-0.005046143
2013.7.29,-0.00295647,0.000832632
2013.7.30,-0.001161867,0.001629707
2013.7.31,-0.001203502,0.007597059
2013.8.1,0.010276009,0.009158873
2013.8.2,0.002090305,-0.005117848
2013.8.5,-0.000509494,-0.004264579
2013.8.6,-0.004948352,-0.002324599
2013.8.7,-0.002592871,-0.014182018
2013.8.8,0.002435983,0.002832631
2013.8.9,-0.002763085,0.008191873
2013.8.12,0.000651304,-0.001375617
2013.8.13,0.002073972,0.005702913
2013.8.14,-0.005024764,-0.003713818
2013.8.15,-0.010949157,-0.015927478
2013.8.16,-0.003249879,0.002564829
2013.8.19,-0.005567501,-0.005284717
2013.8.20,0.003358434,-0.0018995
2013.8.21,-0.004773105,-0.009750706
2013.8.22,0.007225977,0.008729027
2013.8.23,0.002154408,0.006991311
2013.8.27,-0.013439048,-0.007906903
2013.8.28,0.002884962,-0.00169528
2013.8.29,0.002854813,0.008207209
2013.8.30,-0.003618741,-0.010874814
2013.9.3,0.002332313,-0.005823703
2013.9.4,0.007505045,0.000978124
2013.9.5,0.001088153,0.008872081
2013.9.6,-0.001370521,0.002276799
2013.9.9,0.008928845,-0.002537073
2013.9.10,0.005758865,0.008120685
2013.9.11,0.004800954,0.000674136
2013.9.12,-0.003433526,8.35E-05
2013.9.13,0.00174917,-0.00078647
2013.9.16,0.003481548,0.005915215
2013.9.17,0.004132274,-0.007987593
2013.9.18,0.01152942,-0.001728999
2013.9.19,-0.002898822,0.010098529
2013.9.20,-0.007301153,-0.004380644
2013.9.23,-0.005625103,-0.005938986
2013.9.24,-0.003047043,0.002146422
2013.9.25,-0.003096626,-0.00303742
2013.9.26,0.00272348,0.002143764
2013.9.27,-0.002225982,-0.008094399
2013.9.30,-0.003389924,-0.007775063
2013.10.1,0.007455452,-0.000342046
2013.10.2,0.001163694,-0.0034906
2013.10.3,-0.008122239,0.001791017
2013.10.4,0.006951047,0.000750218
2013.10.7,-0.006559116,-0.00257541
2013.10.8,-0.012468383,-0.011161467
2013.10.9,-0.000356131,-0.004395563
2013.10.10,0.018894593,0.01450168
2013.10.11,0.007135543,0.008778723
2013.10.14,0.006029344,0.003148945
2013.10.15,-0.00652145,0.006350755
2013.10.16,0.012302794,0.00342665
2013.10.17,0.007517439,0.000695176
2013.10.18,0.004469705,0.007034034
2013.10.21,-0.000309468,0.004763212
2013.10.22,0.004678471,0.006211321
2013.10.23,-0.003367016,-0.003168257
2013.10.24,0.002623196,0.00578146
2013.10.25,0.002138929,0.001214781
2013.10.28,0.001527745,0.000666312
2013.10.29,0.005103438,0.007245662
2013.10.30,-0.005068486,0.000438298
2013.10.31,-0.003807061,-0.006850209
2013.11.1,0.001670294,0.000491602
2013.11.4,0.002565607,0.004279045
2013.11.5,-0.001530335,-0.002484003
2013.11.6,0.003105654,-0.000763612
2013.11.7,-0.013411649,-0.00661812
2013.11.8,0.012640195,0.001670939
2013.11.11,0.001089826,0.002969461
2013.11.12,-0.001029063,-0.000234854
2013.11.13,0.009942643,-0.014493257
2013.11.14,0.004404813,0.005434677
2013.11.15,0.004190775,0.004088461
2013.11.18,-0.004060891,0.004474961
2013.11.19,-0.001631896,-0.003792436
2013.11.20,-0.004603812,-0.002530816
2013.11.21,0.006889508,3.74E-05
2013.11.22,0.004192157,-0.00105274
2013.11.25,-0.002133668,0.003039889
2013.11.26,-6.66E-05,-0.008761694
2013.11.27,0.002077155,0.001994628
2013.11.29,-0.001593582,-0.000586244
2013.12.2,-0.003132409,-0.008340742
2013.12.3,-0.002753635,-0.00958282
2013.12.4,-0.000189628,-0.003444155
2013.12.5,-0.004354577,-0.001789627
2013.12.6,0.009311453,0.008223599
2013.12.9,0.00119516,0.001142511
2013.12.10,-0.002758836,-0.005529416
2013.12.11,-0.011459046,-0.002392751
2013.12.12,-0.003491504,-0.009645739
2013.12.13,-0.0014972,-0.000821096
2013.12.16,0.005084158,0.012689413
2013.12.17,-0.003066601,-0.005536441
2013.12.18,0.016252644,0.000907671
2013.12.19,0.00033162,0.014165804
2013.12.20,0.004370706,0.003317346
2013.12.23,0.002777392,0.01084376
2013.12.24,0.002895117,0.002327116
2013.12.27,-0.000852249,0.008434387
2013.12.30,-0.000217241,-0.002907552
2013.12.31,0.003115715,0.002643848
2014.1.2,-0.007547944,-0.004630587
2014.1.3,-0.001004208,0.001897599
2014.1.6,-0.003028086,8.91E-06
2014.1.7,0.005001933,0.003665979
2014.1.8,-0.000223106,-0.004996586
2014.1.9,-0.000473195,-0.004538847
2014.1.10,0.001254606,0.00723687
2014.1.13,-0.012053276,0.002550181
2014.1.14,0.009573216,0.001435965
2014.1.15,0.004261439,0.007801775
2014.1.16,-0.001137016,-0.000651252
2014.1.17,-0.003003046,0.002034487
2014.1.21,0.001492598,-0.000361349
2014.1.22,8.13E-05,-0.001161004
2014.1.23,-0.00753528,-0.007801734
2014.1.24,-0.020275765,-0.016304571
2014.1.27,-0.005301488,-0.017115081
2014.1.28,0.005313955,0.003302604
2014.1.29,-0.008949798,-0.004277026
2014.1.30,0.009531455,-0.000891251
2014.1.31,-0.004639756,-0.004293092
2014.2.3,-0.023147119,-0.006901947
2014.2.4,0.006504701,-0.002538149
2014.2.5,-0.000992862,0.001335693
2014.2.6,0.011592623,0.015425734
2014.2.7,0.011760462,0.002041134
2014.2.10,0.00202445,0.003019018
2014.2.11,0.010662495,0.012230055
2014.2.12,-0.000472608,0.000355118
2014.2.13,0.008236777,-0.002341305
2014.2.14,0.005546647,0.000630487
2014.2.18,0.000940271,0.008931197
2014.2.19,-0.005534893,4.12E-05
2014.2.20,0.005745419,0.002392412
2014.2.21,-0.002621476,0.003672982
2014.2.24,0.005878873,0.004057239
2014.2.25,-0.001375658,-0.004707444
2014.2.26,-0.000341376,-0.004600273
2014.2.27,0.005076798,0.001634163
2014.2.28,0.002331361,-8.37E-05
2014.3.3,-0.006453534,-0.014995047
2014.3.4,0.013257821,0.017059086
2014.3.5,-0.000128073,-0.007110748
2014.3.6,0.00151951,0.001927174
2014.3.7,-0.000255553,-0.011231746
2014.3.10,-0.000367507,-0.003465127
2014.3.11,-0.005675569,-0.000587665
2014.3.12,0.001097915,-0.009712681
2014.3.13,-0.01223033,-0.01018933
2014.3.14,-0.002137704,-0.003958215
2014.3.17,0.008655677,0.006178892
2014.3.18,0.007145242,0.00560667
2014.3.19,-0.006150536,-0.004879202
2014.3.20,0.006387846,-0.004679942
2014.3.21,-0.004282227,0.002248923
2014.3.24,-0.005492469,-0.005624917
2014.3.25,0.003296559,0.012876094
2014.3.26,-0.007812603,6.21E-05
2014.3.27,-0.001658944,-0.002573973
2014.3.28,0.004072622,0.004129089
2014.3.31,0.007064213,-0.002604824
2014.4.1,0.006149806,0.00818661
2014.4.2,0.002271338,0.000966071
2014.4.3,-0.001407333,-0.001487807
2014.4.4,-0.013399786,0.006955604
2014.4.7,-0.010180839,-0.010918846
2014.4.8,0.003505131,-0.004866234
2014.4.9,0.010491878,0.006792553
2014.4.10,-0.021159327,0.000958006
2014.4.11,-0.008205534,-0.012158891
2014.4.14,0.006813244,0.003356295
2014.4.15,0.006275824,-0.006422698
2014.4.16,0.008791099,0.006484971
2014.4.17,0.001674458,0.006219824
2014.4.22,0.003720568,0.008493319
2014.4.23,-0.002093371,-0.001051174
2014.4.24,-0.001786959,0.004224935
2014.4.25,-0.007655499,-0.002563388
2014.4.28,0.002372518,0.002161985
2014.4.29,0.004027628,0.010356386
2014.4.30,0.003642604,0.001493734
2014.5.1,-0.000376851,0.004244647
2014.5.2,-0.002208983,0.001988074
2014.5.6,-0.008514183,-0.003503423
2014.5.7,0.00516717,-0.000311879
2014.5.8,-0.000937911,0.006279131
2014.5.9,0.00171029,-0.003615109
2014.5.12,0.008801438,0.005441127
2014.5.13,0.000368984,0.003108238
2014.5.14,-0.004543469,0.000786819
2014.5.15,-0.009209937,-0.005481311
2014.5.16,0.003558239,0.002178628
2014.5.19,0.004476659,-0.001643753
2014.5.20,-0.006413503,-0.006236029
2014.5.21,0.007811023,0.002795266
2014.5.22,0.002274724,-7.04E-05
2014.5.23,0.003800893,-0.000705469
2014.5.27,0.005191521,0.004273583
2014.5.28,-0.001041462,0.000917045
2014.5.29,0.004923482,0.002925123
2014.5.30,0.001685788,-0.00390499
2014.6.2,0.000571601,0.00285806
2014.6.3,0.000608217,-0.004058281
2014.6.4,0.002503286,-0.002588078
2014.6.5,0.006172189,-0.000754101
2014.6.6,0.003612682,0.006542004
2014.6.9,0.001179415,0.002445169
2014.6.10,0.000230702,-0.000210931
2014.6.11,-0.002815123,-0.005058199
2014.6.12,-0.006836292,0.000619793
2014.6.13,0.002772205,-0.009582364
2014.6.16,0.001518352,-0.003430266
2014.6.17,0.0024954,0.001794192
2014.6.18,0.007308268,0.001740822
2014.6.19,0.001010983,0.004349859
2014.6.20,0.001233649,0.002507096
2014.6.23,-0.00015794,-0.003616683
2014.6.24,-0.006129954,-0.00198563
2014.6.25,0.005249705,-0.007906442
2014.6.26,-0.00136325,0.000222738
2014.6.27,0.00224632,0.003357327
2014.6.30,-0.00028564,-0.00204863
2014.7.1,0.005605245,0.008707608
2014.7.2,0.000790338,0.00197514
2014.7.3,0.004826683,0.007139557
2014.7.7,-0.003316619,-0.006214975
2014.7.8,-0.006436407,-0.012544074
2014.7.9,0.003925926,-0.003033483
2014.7.10,-0.001012375,-0.006821326
2014.7.11,0.00092034,0.002664166
2014.7.14,0.00366865,0.008331205
2014.7.15,-0.002065489,-0.005304477
2014.7.16,0.002637751,0.010999643
2014.7.17,-0.010985745,-0.00685502
2014.7.18,0.008467571,0.001650384
2014.7.21,-0.00167065,-0.003117701
2014.7.22,0.003980628,0.009893764
2014.7.23,0.000850886,0.000413433
2014.7.24,-4.53E-05,0.003423009
2014.7.25,-0.003159273,-0.004394333
2014.7.28,0.000333573,-0.000512533
2014.7.29,-0.005103834,0.002895009
2014.7.30,-0.001592583,-0.005052587
2014.7.31,-0.017696397,-0.006417594
2014.8.1,-0.002412484,-0.007596263
2014.8.4,0.006400047,-0.000248564
2014.8.5,-0.008365038,0.000742515
2014.8.6,0.001537448,-0.006955693
2014.8.7,-0.007023981,-0.005862398
2014.8.8,0.011057027,-0.00455916
2014.8.11,0.001803455,0.009918128
2014.8.12,-0.001023393,-6.03E-05
2014.8.13,0.005728549,0.003651117
2014.8.14,0.003981976,0.004284241
2014.8.15,-0.001946893,0.000571243
2014.8.18,0.006809013,0.007769022
2014.8.19,0.004486229,0.005629959
2014.8.20,0.003050189,-0.003521299
2014.8.21,0.002789514,0.003277882
2014.8.22,-0.002110023,-0.000355643
2014.8.26,0.000715249,0.006987816
2014.8.27,-0.000209965,0.001157219
2014.8.28,-0.000340497,-0.003646112
2014.8.29,0.002458882,0.002047624
2014.9.2,-0.000893581,0.000565382
2014.9.3,-0.001423474,0.006481933
2014.9.4,-0.002010342,0.000638474
2014.9.5,0.004848089,-0.003330649
2014.9.8,-0.002808886,-0.002970082
2014.9.9,-0.006161702,-0.000844569
2014.9.10,0.003654531,0.000162529
2014.9.11,0.002305592,-0.004474051
2014.9.12,-0.005624933,0.00107889
2014.9.15,-0.000962175,-0.00040408
2014.9.16,0.008565933,-0.001760754
2014.9.17,0.001134753,-0.001670948
2014.9.18,0.004130107,0.005645524
2014.9.19,-0.001163271,0.002728231
2014.9.22,-0.007388809,-0.00944646
2014.9.23,-0.005035792,-0.014506143
2014.9.24,0.007514527,0.004511921
2014.9.25,-0.015810347,-0.009974622
2014.9.26,0.008422286,0.001456833
2014.9.29,-0.000586338,-0.000419675
2014.9.30,-0.002997091,-0.003599284
2014.10.1,-0.01290604,-0.009893679
2014.10.2,0.000174717,-0.017092198
2014.10.3,0.010102179,0.012566547
2014.10.6,-0.002637981,0.00546002
2014.10.7,-0.013988826,-0.010424905
2014.10.8,0.017078408,-0.002055816
2014.10.9,-0.020263072,-0.007803919
2014.10.10,-0.010178178,-0.014388174
2014.10.13,-0.016353175,0.004134992
2014.10.14,0.000314264,0.004144557
2014.10.15,-0.006256928,-0.028728635
2014.10.16,0.003662564,-0.002535554
2014.10.17,0.011648278,0.018292237
2014.10.20,0.009705509,-0.006872693
2014.10.21,0.016568967,0.016656239
2014.10.22,-0.007331229,0.004290622
2014.10.23,0.010201436,0.003029908
2014.10.24,0.006634057,-0.00475021
2014.10.27,-0.000682872,-0.003963246
2014.10.28,0.010589612,0.006064741
2014.10.29,-0.000499295,0.008042955
2014.10.30,0.007629361,0.001498752
2014.10.31,0.008384698,0.012747271
2014.11.3,-0.000198215,-0.00897628
2014.11.4,-0.001842147,-0.005254248
2014.11.5,0.004100173,0.013110213
2014.11.6,0.003887006,0.001834948
2014.11.7,-0.000216521,0.002453046
2014.11.10,0.003071052,0.00667909
2014.11.11,0.000725867,0.002439827
2014.11.12,0.000245339,-0.002471592
2014.11.13,5.88E-05,0.003685509
2014.11.14,3.92E-05,0.002847294
2014.11.17,0.001485436,0.002641387
2014.11.18,0.005042422,0.005554117
2014.11.19,-0.001190279,-0.00186935
2014.11.20,0.003357231,-0.002646632
2014.11.21,0.002931358,0.010701788
2014.11.24,0.002099418,-0.003111152
2014.11.25,-0.001508274,0.00020058
2014.11.26,0.002642392,-0.000292712
2014.11.28,-0.003485956,-0.000118994
2014.12.1,-0.005991443,-0.009903669
2014.12.2,0.006203422,0.012797158
2014.12.3,0.003322246,-0.003784908
2014.12.4,-0.000829803,-0.005562869
2014.12.5,0.00124875,0.009457529
2014.12.8,-0.007027585,-0.010539054
2014.12.9,0.001588779,-0.021616371
2014.12.10,-0.016019926,-0.004517445
2014.12.11,0.003647331,-0.00591589
2014.12.12,-0.013901615,-0.025242813
2014.12.15,-0.007710331,-0.018891324
2014.12.16,-0.007056565,0.02383099
2014.12.17,0.019626081,0.000734115
2014.12.18,0.020710459,0.02023427
2014.12.19,0.004651858,0.012184972
2014.12.22,0.004465003,0.00479653
2014.12.23,0.00033144,0.003254672
2014.12.24,-0.000657843,0.00177921
2014.12.29,0.001407305,0.003561012
2014.12.30,-0.003905168,-0.013127146
2014.12.31,-0.011209943,0.002911597
2015.1.2,-0.000340045,-0.002789411
2015.1.5,-0.016618706,-0.020153463
2015.1.6,-0.009709972,-0.007924213
2015.1.7,0.010095709,0.008340199
2015.1.8,0.015408038,0.023116107
2015.1.9,-0.009074464,-0.010530198
2015.1.12,-0.008771921,4.31E-05
2015.1.13,-0.004217428,0.006252886
2015.1.14,-0.003538755,-0.023780263
2015.1.15,-0.010523208,0.017121229
2015.1.16,0.013545688,0.007891803
2015.1.20,0.000885413,0.005235658
2015.1.21,0.005888017,0.016173392
2015.1.22,0.014082162,0.010143033
2015.1.23,-0.005424335,0.005312035
2015.1.26,0.003247713,0.00286002
2015.1.27,-0.008981252,-0.005970447
2015.1.28,-0.014961241,0.002101551
2015.1.29,0.009344701,-0.002249839
2015.1.30,-0.01213664,-0.00902661
2015.2.2,0.012037422,0.004899525
2015.2.3,0.013416231,0.013072943
2015.2.4,-0.003593811,-0.001715723
