³¯Â¥,S&P 500,DAX
2011.12.30,-0.004142173,0.005324108
2012.1.3,0.014354012,0.006909328
2012.1.4,0.000211406,-0.004849509
2012.1.5,0.002939385,-0.004149849
2012.1.6,-0.002438702,-0.009319389
2012.1.9,0.002243477,-0.007290679
2012.1.10,0.008791863,0.011769498
2012.1.11,0.000355968,0.00063248
2012.1.12,0.002333868,0.003099044
2012.1.13,-0.004435146,-0.016052896
2012.1.17,0.002670394,0.004910242
2012.1.18,0.011062153,0.003806075
2012.1.19,0.004903597,0.006099992
2012.1.20,0.00067684,-0.000992576
2012.1.23,0.000539659,0.007687217
2012.1.24,-0.000995967,0.007306327
2012.1.25,0.008824311,-0.004198683
2012.1.26,-0.005936396,0.013273016
2012.1.27,-0.001457538,0.00064671
2012.1.30,-0.002396195,-0.001564464
2012.1.31,-0.000853028,-0.004654027
2012.2.1,0.008829812,0.020412035
2012.2.2,0.000981214,0.002343619
2012.2.3,0.013994411,0.017456899
2012.2.6,7.44E-06,0.001893932
2012.2.7,0.002021269,-0.002742675
2012.2.8,0.00216537,-0.007669705
2012.2.9,0.001465625,0.000981509
2012.2.10,-0.006362662,-0.00559915
2012.2.13,0.006464252,-0.001514034
2012.2.14,-0.000592198,0.002307887
2012.2.15,-0.005412542,-0.00731418
2012.2.16,0.011427003,0.012926871
2012.2.17,0.002331492,0.005419131
2012.2.21,0.000727024,-0.004150214
2012.2.22,-0.003272338,-0.010293327
2012.2.23,0.004358715,-0.004319927
2012.2.24,0.00167082,-0.000993034
2012.2.27,0.001749129,0.004703288
2012.2.28,0.003372586,0.002966226
2012.2.29,-0.004762818,-0.008507946
2012.3.1,0.005978142,0.01594372
2012.3.2,-0.003251063,-0.003329052
2012.3.5,-0.003847959,-0.001517825
2012.3.6,-0.014976323,-0.030124603
2012.3.7,0.006854575,0.004903241
2012.3.8,0.009755242,0.0164056
2012.3.9,0.003580776,0.004616604
2012.3.12,0.000226123,0.004702877
2012.3.13,0.017363969,0.005541411
2012.3.14,-0.001197034,0.007158917
2012.3.15,0.006028401,0.007090704
2012.3.16,0.001154372,0.001683493
2012.3.19,0.003966003,0.001439347
2012.3.20,-0.002891541,-0.009449271
2012.3.21,-0.001872946,-0.002463264
2012.3.22,-0.007232645,-0.010283189
2012.3.23,0.003104068,0.001247272
2012.3.26,0.013790283,0.008025929
2012.3.27,-0.002848995,-0.003929322
2012.3.28,-0.004953773,-0.008146699
2012.3.29,-0.001502491,-0.015148349
2012.3.30,0.003670277,0.003173381
2012.4.2,0.007476578,0.01178292
2012.4.3,-0.003954305,-0.010206562
2012.4.4,-0.010049693,-0.022813924
2012.4.5,-0.00050771,-0.00626643
2012.4.10,-0.017214566,-0.013275739
2012.4.11,0.007134272,0.006926082
2012.4.12,0.013641489,0.004886431
2012.4.13,-0.01258234,-0.022255399
2012.4.16,-0.000510979,0.010452631
2012.4.17,0.015367919,0.026112124
2012.4.18,-0.004063523,-0.007172638
2012.4.19,-0.005908779,-0.015504509
2012.4.20,0.001139543,0.008989758
2012.4.23,-0.008443049,-0.021804092
2012.4.24,0.003651052,0.00369399
2012.4.25,0.013450326,0.012236543
2012.4.26,0.006693878,0.005548085
2012.4.27,0.00226142,0.02065044
2012.4.30,-0.003819837,-0.012188057
2012.5.2,-0.002272234,-0.02218323
2012.5.3,-0.007695402,-0.00815702
2012.5.4,-0.016235899,-0.01834634
2012.5.7,0.000576986,0.008183199
2012.5.8,-0.003981153,-0.016008371
2012.5.9,-0.006343434,-0.00122853
2012.5.10,0.002514222,-0.002015458
2012.5.11,-0.003481471,0.017591706
2012.5.14,-0.010095689,-0.007384358
2012.5.15,-0.005769924,-0.015635454
2012.5.16,-0.004503732,0.006181093
2012.5.17,-0.015180846,-0.014506817
2012.5.18,-0.007560789,0.002618547
2012.5.21,0.015514991,0.009798219
2012.5.22,0.000410222,0.008390187
2012.5.23,0.002155697,-0.01055225
2012.5.24,0.001485186,-0.003513514
2012.5.25,-0.002266329,0.000913675
2012.5.29,0.010198782,2.97E-05
2012.5.30,-0.013560068,-0.012655223
2012.5.31,-0.002104124,-0.005301691
2012.6.1,-0.024600241,-0.034035641
2012.6.4,-8.61E-05,0.000296118
2012.6.5,0.005992247,-0.005089716
2012.6.6,0.022702206,0.010828039
2012.6.7,-0.000881747,0.004315786
2012.6.8,0.008081388,0.007891341
2012.6.11,-0.012745699,-0.018489318
2012.6.12,0.011224383,0.003140659
2012.6.13,-0.006927156,-0.005076091
2012.6.14,0.010756615,-0.001352811
2012.6.15,0.01021704,0.010464862
2012.6.18,0.001756476,-0.009013067
2012.6.19,0.00973069,0.017212167
2012.6.20,-0.001731934,0.004401008
2012.6.21,-0.022321456,-0.002223556
2012.6.22,0.006839715,-0.001571431
2012.6.25,-0.015993575,-0.015700276
2012.6.26,0.00447975,-0.003440558
2012.6.27,0.008399482,0.011801605
2012.6.28,-0.00186427,-0.013279116
2012.6.29,0.023802511,0.018806471
2012.7.2,0.002331516,0.014059095
2012.7.3,0.006037021,0.010679777
2012.7.5,-0.004479634,-0.004002348
2012.7.6,-0.009119129,-0.015189562
2012.7.9,-0.001625344,-0.003293166
2012.7.10,-0.008528757,0.006368153
2012.7.11,3.73E-05,0.006323163
2012.7.12,-0.004880337,0.00131096
2012.7.13,0.016325286,0.01705452
2012.7.16,-0.002110593,0.002252097
2012.7.17,0.007352785,-0.000931511
2012.7.18,0.006724287,0.012450739
2012.7.19,0.0025459,0.00763443
2012.7.20,-0.010112639,-0.016733964
2012.7.23,-0.008714106,-0.021961872
2012.7.24,-0.00908208,-0.004747406
2012.7.25,-0.000343766,0.002920039
2012.7.26,0.016196397,0.029249567
2012.7.27,0.018878792,0.01263366
2012.7.30,-0.000461887,0.006645832
2012.7.31,-0.004304442,-0.001233686
2012.8.1,-0.00303508,-0.003182454
2012.8.2,-0.007393843,-0.02246273
2012.8.3,0.018531679,0.035485595
2012.8.6,0.002290623,0.01058377
2012.8.7,0.004928814,0.008455628
2012.8.8,0.000706273,0.003056568
2012.8.9,0.000385019,-0.002068215
2012.8.10,0.00234293,0.002429308
2012.8.13,-0.001252678,-0.003731264
2012.8.14,-0.000306236,0.001341518
2012.8.15,0.001167501,-0.000893537
2012.8.16,0.006307336,0.005431883
2012.8.17,0.001637262,0.004200045
2012.8.20,0.000197463,-0.000474745
2012.8.21,-0.003503694,0.005733455
2012.8.22,0.000283028,-0.004343799
2012.8.23,-0.008104975,-0.016613347
2012.8.24,0.006498146,0.001934141
2012.8.27,-0.000489089,0.012483501
2012.8.28,-0.000808585,-0.00019562
2012.8.29,0.000829843,0.001077526
2012.8.30,-0.007545701,-0.009640869
2012.8.31,0.004638991,0.010536189
2012.9.4,-0.001138191,-0.011532105
2012.9.5,-0.001068232,0.003312159
2012.9.6,0.020229498,0.025866996
2012.9.7,0.004041761,0.004247695
2012.9.10,-0.006166744,0.000796025
2012.9.11,0.003094994,0.01556626
2012.9.12,0.002090506,0.001628608
2012.9.13,0.01617822,-0.004294272
2012.9.14,0.003896322,0.001910857
2012.9.17,-0.002890719,0.001811548
2012.9.18,-0.001280598,-0.00032658
2012.9.19,0.001061444,0.000484506
2012.9.20,-0.000540853,0.009090533
2012.9.21,-0.000130115,0.005690092
2012.9.24,-0.001968012,-0.000875087
2012.9.25,-0.010591675,0.002547312
2012.9.26,-0.005760176,-0.01181339
2012.9.27,0.009574767,-0.003167808
2012.9.28,-0.004474002,-0.015737162
2012.10.1,0.0024884,0.013593219
2012.10.2,0.000525817,0.003802805
2012.10.3,0.003410381,0.005315876
2012.10.4,0.007086774,-0.008587008
2012.10.5,-0.000321661,0.009530433
2012.10.8,-0.00346269,-0.006722462
2012.10.9,-0.009953903,-0.0098757
2012.10.10,-0.00620731,-0.001973007
2012.10.11,1.40E-05,0.012290777
2012.10.12,-0.002970545,-0.003874963
2012.10.15,0.007933451,0.003289964
2012.10.16,0.010092548,0.00915068
2012.10.17,0.004589855,0.001823273
2012.10.18,-0.002467208,0.004827945
2012.10.19,-0.016710127,-0.004467935
2012.10.22,0.000425527,-0.006028422
2012.10.23,-0.014493465,-0.022804228
2012.10.24,-0.00315385,-0.001275454
2012.10.25,0.002288582,-0.000401296
2012.10.26,-0.000729227,0.00974331
2012.10.31,0.000828861,-0.006102026
2012.11.1,0.010838936,0.011016514
2012.11.2,-0.009423708,0.003718278
2012.11.5,0.002288718,0.000749619
2012.11.6,0.007822506,0.005613632
2012.11.7,-0.023906481,-0.026233075
2012.11.8,-0.012279919,-0.007658359
2012.11.9,0.001668239,-0.007951828
2012.11.12,0.000123193,0.000569298
2012.11.13,-0.003993384,0.0052473
2012.11.14,-0.014028866,-0.007633507
2012.11.15,-0.00153577,-0.003057753
2012.11.16,0.004806071,-0.013589651
2012.11.19,0.01966737,0.014650925
2012.11.20,0.000713609,0.010491214
2012.11.21,0.002331926,0.004995259
2012.11.23,0.012942206,0.006974477
2012.11.26,-0.002031655,0.000732575
2012.11.27,-0.005240224,-0.001455503
2012.11.28,0.007946779,0.003535939
2012.11.29,0.004239349,0.002490614
2012.11.30,0.000162422,0.000865948
2012.12.3,-0.004869427,0.001049613
2012.12.4,-0.001711338,0.000940575
2012.12.5,0.001583622,-0.003487082
2012.12.6,0.003194766,0.008664364
2012.12.7,0.002909586,-0.002919462
2012.12.10,0.000338431,0.006122874
2012.12.11,0.00652759,0.008004546
2012.12.12,0.000448129,0.00257594
2012.12.13,-0.006341469,-0.004820872
2012.12.14,-0.004143979,-0.000336942
2012.12.17,0.011828965,0.00010257
2012.12.18,0.011344248,0.002524881
2012.12.19,-0.007618159,-0.00089026
2012.12.20,0.005473186,0.003801484
2012.12.21,-0.009409149,0.000500372
2012.12.27,-0.001219199,0.000471644
2012.12.28,-0.011111501,-0.004914086
2013.1.2,0.025086045,0.011548954
2013.1.3,-0.002087762,-0.000733315
2013.1.4,0.004853317,0.004560062
2013.1.7,-0.003128033,-0.003530706
2013.1.8,-0.003247646,-0.001930351
2013.1.9,0.002652349,0.000894128
2013.1.10,0.00509406,-0.003065943
2013.1.11,-4.76E-05,-0.001347023
2013.1.14,-0.000931108,-0.001046089
2013.1.15,0.001134893,-0.003659311
2013.1.16,0.000203738,0.003845572
2013.1.17,0.005627103,0.007549634
2013.1.18,0.003390714,-0.005812555
2013.1.22,0.004418279,-0.005916552
2013.1.23,0.001506342,0.000599593
2013.1.24,6.69E-06,0.006162366
2013.1.25,0.005430699,0.01425103
2013.1.28,-0.001851396,-0.003419399
2013.1.29,0.005093062,0.000842546
2013.1.30,-0.003907241,-0.005664154
2013.1.31,-0.002566608,-0.003132927
2013.2.1,0.010002474,0.005222084
2013.2.4,-0.011605778,-0.023843409
2013.2.5,0.01036258,0.002759307
2013.2.6,0.000549049,-0.011110453
2013.2.7,-0.001807044,0.001249652
2013.2.8,0.005641969,0.005841543
2013.2.11,-0.000606272,0.000788915
2013.2.12,0.001593972,0.00537591
2013.2.13,0.000592152,0.004341683
2013.2.14,0.000690401,-0.008702469
2013.2.15,-0.00104565,-0.005614019
2013.2.19,0.007309758,0.018007131
2013.2.20,-0.012481717,-0.002366229
2013.2.21,-0.006323067,-0.012845096
2013.2.22,0.008734259,0.005509865
2013.2.25,-0.018479275,0.005338939
2013.2.26,0.0060909,-0.011143259
2013.2.27,0.012645666,0.004438019
2013.2.28,-0.000864495,0.003817811
2013.3.1,0.002321227,-0.003521224
2013.3.4,0.004600126,0.004823306
2013.3.5,0.009520494,0.011589958
2013.3.6,0.001083976,0.001508841
2013.3.7,0.001814812,0.000703038
2013.3.8,0.0044711,0.00198156
2013.3.11,0.003263213,0.002110114
2013.3.12,-0.002406152,-0.000591079
2013.3.13,0.001313164,0.000770598
2013.3.14,0.005587377,0.005614881
2013.3.15,-0.001606961,-0.00386924
2013.3.18,-0.005525586,0.010876971
2013.3.19,-0.002425463,-0.004112176
2013.3.20,0.006675167,0.000797622
2013.3.21,-0.00831698,-0.007169939
2013.3.22,0.007083977,-0.000794744
2013.3.25,-0.003345582,-0.014801801
2013.3.26,0.007754913,-0.001202373
2013.3.27,-0.000575705,-0.014892869
2013.3.28,0.004042087,0.00053508
2013.4.2,0.005158962,0.017492521
2013.4.3,-0.010602096,-0.006598077
2013.4.4,0.004040254,-0.01087398
2013.4.5,-0.004304177,-0.020924001
2013.4.8,0.006295888,-0.000834873
2013.4.9,0.00351245,-0.008713471
2013.4.10,0.012115446,0.018930709
2013.4.11,0.003545947,0.009229888
2013.4.12,-0.002796853,-0.01118353
2013.4.15,-0.023227837,-0.003612208
2013.4.16,0.014205866,0.000234324
2013.4.17,-0.014431354,-0.028450429
2013.4.18,-0.006736427,-0.006128049
2013.4.19,0.00880898,-0.004033431
2013.4.22,0.004650798,-0.005061978
2013.4.23,0.010365294,0.023942621
2013.4.24,6.33E-06,0.013268409
2013.4.25,0.003937946,0.008493929
2013.4.26,-0.001843784,-0.002661923
2013.4.29,0.007097119,0.005026902
2013.4.30,0.002500667,-0.001857074
2013.5.2,0.009319767,0.007104055
2013.5.3,0.010473256,0.018641609
2013.5.6,0.001918377,-0.000879782
2013.5.7,0.005185752,0.006863085
2013.5.8,0.004136701,0.008867388
2013.5.9,-0.003693981,0.003643521
2013.5.10,0.004300106,1.69E-05
2013.5.13,0.001022698,-0.000321232
2013.5.14,0.010103341,0.004158959
2013.5.15,0.005834516,0.003451123
2013.5.16,-0.00459418,0.002551679
2013.5.17,0.009048473,0.004982624
2013.5.20,0.000348139,0.002469985
2013.5.21,0.001774921,0.003004912
2013.5.22,-0.008445823,0.007451302
2013.5.23,-0.000672293,-0.006929972
2013.5.24,0.001777767,-0.010163317
2013.5.28,0.004485788,0.005724494
2013.5.29,-0.004968345,-0.011998625
2013.5.30,0.00319051,0.010290619
2013.5.31,-0.013031465,-0.004367106
2013.6.3,0.005323762,-0.000686481
2013.6.4,-0.005714982,-0.007531871
2013.6.5,-0.012446307,-0.004024258
2013.6.6,0.008212061,-0.011052672
2013.6.7,0.011081141,0.015849353
2013.6.10,-0.001131566,0.007448507
2013.6.11,-0.007663671,-0.004093788
2013.6.12,-0.010745032,-0.007540936
2013.6.13,0.014905571,0.008936231
2013.6.14,-0.005388932,-0.003674362
2013.6.17,0.005138129,0.005489905
2013.6.18,0.007315668,0.004026561
2013.6.19,-0.013960407,-0.006988993
2013.6.20,-0.022678939,-0.019632019
2013.6.21,0.002395437,-0.019965634
2013.6.24,-0.009918294,-0.010915901
2013.6.25,0.006640261,0.009023731
2013.6.26,0.006878385,0.016585615
2013.6.27,0.004199233,0.005626033
2013.6.28,-0.003008643,-0.007049905
2013.7.1,0.003212665,-0.002014523
2013.7.2,-0.000130097,-0.00983046
2013.7.3,0.002435783,-0.001513672
2013.7.5,0.008146384,-0.025853022
2013.7.8,0.003823302,0.012961785
2013.7.9,0.005723475,0.004555052
2013.7.10,0.000641612,0.001236743
2013.7.11,0.010568963,-0.000583249
2013.7.12,0.002938505,0.002421114
2013.7.15,0.001731067,-0.000377594
2013.7.16,-0.003834525,-0.006134019
2013.7.17,0.001786342,0.004616489
2013.7.18,0.00493708,0.011789136
2013.7.19,0.003516628,0.003915683
2013.7.22,0.000660779,-0.001465725
2013.7.23,-0.0025022,-0.005324837
2013.7.24,-0.005984642,0.006471461
2013.7.25,0.002986262,-0.006071436
2013.7.26,0.002568839,-0.011680583
2013.7.29,-0.00295647,-0.005805831
2013.7.30,-0.001161867,-0.003755474
2013.7.31,-0.001203502,0.004936056
2013.8.1,0.010276009,0.010800345
2013.8.2,0.002090305,-0.002570757
2013.8.5,-0.000509494,-0.002108896
2013.8.6,-0.004948352,-0.010570784
2013.8.7,-0.002592871,-0.000586961
2013.8.8,0.002435983,0.007471654
2013.8.9,-0.002763085,0.000693426
2013.8.12,0.000651304,0.002070509
2013.8.13,0.002073972,0.002372176
2013.8.14,-0.005024764,0.001570302
2013.8.15,-0.010949157,-0.005078834
2013.8.16,-0.003249879,0.005199422
2013.8.19,-0.005567501,-0.003428136
2013.8.20,0.003358434,0.000621878
2013.8.21,-0.004773105,-0.001887081
2013.8.22,0.007225977,0.013014957
2013.8.23,0.002154408,0.002225359
2013.8.26,-0.004522646,0.001314414
2013.8.27,-0.013439048,-0.016409246
2013.8.28,0.002884962,-0.005496091
2013.8.29,0.002854813,0.000675067
2013.8.30,-0.003618741,-0.011603192
2013.9.3,0.002332313,-0.00956937
2013.9.4,0.007505045,-0.000687911
2013.9.5,0.001088153,0.003578962
2013.9.6,-0.001370521,0.006480855
2013.9.9,0.008928845,0.000158295
2013.9.10,0.005758865,0.010574817
2013.9.11,0.004800954,0.005004421
2013.9.12,-0.003433526,-0.001821979
2013.9.13,0.00174917,0.005669777
2013.9.16,0.003481548,0.001551185
2013.9.17,0.004132274,0.000161698
2013.9.18,0.01152942,0.002157243
2013.9.19,-0.002898822,-0.0046967
2013.9.20,-0.007301153,-0.002025442
2013.9.23,-0.005625103,-0.005502886
2013.9.24,-0.003047043,0.002236879
2013.9.25,-0.003096626,0.001222817
2013.9.26,0.00272348,-0.001697523
2013.9.27,-0.002225982,-0.001304925
2013.9.30,-0.003389924,0.00367775
2013.10.1,0.007455452,0.008152472
2013.10.2,0.001163694,-0.002464103
2013.10.3,-0.008122239,-0.005792741
2013.10.4,0.006951047,0.003724905
2013.10.7,-0.006559116,0.004028318
2013.10.8,-0.012468383,-0.004097537
2013.10.9,-0.000356131,-0.002859696
2013.10.10,0.018894593,0.014189915
2013.10.11,0.007135543,0.002271964
2013.10.14,0.006029344,0.004061512
2013.10.15,-0.00652145,0.005387914
2013.10.16,0.012302794,0.006010566
2013.10.17,0.007517439,-0.000581993
2013.10.18,0.004469705,0.00173075
2013.10.21,-0.000309468,0.004379605
2013.10.22,0.004678471,0.010515042
2013.10.23,-0.003367016,0.001452871
2013.10.24,0.002623196,0.001351598
2013.10.25,0.002138929,0.003674778
2013.10.28,0.001527745,-0.00382399
2013.10.29,0.005103438,0.00625871
2013.10.30,-0.005068486,-0.002221659
2013.10.31,-0.003807061,0.005376441
2013.11.1,0.001670294,-0.002711735
2013.11.4,0.002565607,0.000146073
2013.11.5,-0.001530335,-0.003000231
2013.11.6,0.003105654,0.001150994
2013.11.7,-0.013411649,0.00469771
2013.11.8,0.012640195,0.004602857
2013.11.11,0.001089826,0.002889591
2013.11.12,-0.001029063,-0.002916479
2013.11.13,0.009942643,-0.000207602
2013.11.14,0.004404813,0.001332084
2013.11.15,0.004190775,0.001210283
2013.11.18,-0.004060891,0.007747734
2013.11.19,-0.001631896,-0.000454576
2013.11.20,-0.004603812,0.002876312
2013.11.21,0.006889508,0.007442745
2013.11.22,0.004192157,0.000906145
2013.11.25,-0.002133668,0.004497218
2013.11.26,-6.66E-05,-0.000815592
2013.11.27,0.002077155,0.004519814
2013.11.29,-0.001593582,0.002848193
2013.12.2,-0.003132409,-0.001168223
2013.12.3,-0.002753635,-0.018773384
2013.12.4,-0.000189628,-0.011557968
2013.12.5,-0.004354577,-0.002811689
2013.12.6,0.009311453,0.005056146
2013.12.9,0.00119516,-0.002567616
2013.12.10,-0.002758836,-0.007198825
2013.12.11,-0.011459046,-0.00177762
2013.12.12,-0.003491504,-0.00173632
2013.12.13,-0.0014972,-0.001145188
2013.12.16,0.005084158,0.017496971
2013.12.17,-0.003066601,-0.006323305
2013.12.18,0.016252644,0.003972265
2013.12.19,0.00033162,0.006022982
2013.12.20,0.004370706,0.003100487
2013.12.23,0.002777392,0.005530174
2013.12.27,-0.000852249,0.003221237
2013.12.30,-0.000217241,-0.003591681
2014.1.2,-0.007547944,-0.020866846
2014.1.3,-0.001004208,0.002705256
2014.1.6,-0.003028086,0.000908346
2014.1.7,0.005001933,0.00632638
2014.1.8,-0.000223106,-0.001572805
2014.1.9,-0.000473195,-0.007468636
2014.1.10,0.001254606,-6.65E-05
2014.1.13,-0.012053276,0.001288925
2014.1.14,0.009573216,0.015746177
2014.1.15,0.004261439,0.014825068
2014.1.16,-0.001137016,-0.002517997
2014.1.17,-0.003003046,0.002544557
2014.1.21,0.001492598,-0.002244112
2014.1.22,8.13E-05,-0.003286737
2014.1.23,-0.00753528,-0.00615584
2014.1.24,-0.020275765,-0.026750312
2014.1.27,-0.005301488,-0.00426398
2014.1.28,0.005313955,0.000146711
2014.1.29,-0.008949798,-0.0181091
2014.1.30,0.009531455,0.003202441
2014.1.31,-0.004639756,-0.00357819
2014.2.3,-0.023147119,-0.014293454
2014.2.4,0.006504701,0.000158866
2014.2.5,-0.000992862,0.001211749
2014.2.6,0.011592623,0.00978348
2014.2.7,0.011760462,0.002857252
2014.2.10,0.00202445,-0.004494795
2014.2.11,0.010662495,0.014876797
2014.2.12,-0.000472608,0.003662885
2014.2.13,0.008236777,0.007752362
2014.2.14,0.005546647,0.004863605
2014.2.18,0.000940271,-0.001553693
2014.2.19,-0.005534893,0.001927312
2014.2.20,0.005745419,0.009848889
2014.2.21,-0.002621476,-0.000841527
2014.2.24,0.005878873,0.009240269
2014.2.25,-0.001375658,0.002352407
2014.2.26,-0.000341376,-0.004829069
2014.2.27,0.005076798,-0.007503848
2014.2.28,0.002331361,0.010285816
2014.3.3,-0.006453534,-0.020536922
2014.3.4,0.013257821,0.014218647
2014.3.5,-0.000128073,-0.002132493
2014.3.6,0.00151951,-0.003606657
2014.3.7,-0.000255553,-0.019874444
2014.3.10,-0.000367507,-0.004308873
2014.3.11,-0.005675569,0.001340636
2014.3.12,0.001097915,-0.007420685
2014.3.13,-0.01223033,-0.020017234
2014.3.14,-0.002137704,0.013028932
2014.3.17,0.008655677,0.014636779
2014.3.18,0.007145242,0.007657005
2014.3.19,-0.006150536,0.001546946
2014.3.20,0.006387846,0.008688557
2014.3.21,-0.004282227,0.004535612
2014.3.24,-0.005492469,-0.017342919
2014.3.25,0.003296559,0.012334821
2014.3.26,-0.007812603,0.008615011
2014.3.27,-0.001658944,0.002362274
2014.3.28,0.004072622,0.010492743
2014.3.31,0.007064213,-0.006884018
2014.4.1,0.006149806,0.000182238
2014.4.2,0.002271338,-0.000560977
2014.4.3,-0.001407333,0.000825987
2014.4.4,-0.013399786,0.0055653
2014.4.7,-0.010180839,-0.007820374
2014.4.8,0.003505131,-0.003605415
2014.4.9,0.010491878,-4.21E-05
2014.4.10,-0.021159327,-0.01074743
2014.4.11,-0.008205534,-0.003847541
2014.4.14,0.006813244,0.009717083
2014.4.15,0.006275824,-0.016340023
2014.4.16,0.008791099,0.007056526
2014.4.17,0.001674458,0.010542416
2014.4.22,0.003720568,0.015173775
2014.4.23,-0.002093371,-0.006051315
2014.4.24,-0.001786959,-0.005054919
2014.4.25,-0.007655499,-0.007760018
2014.4.28,0.002372518,-0.000897298
2014.4.29,0.004027628,0.006539409
2014.4.30,0.003642604,0.002742419
2014.5.2,-0.002208983,-0.005819148
2014.5.5,0.002768252,-0.000721708
2014.5.6,-0.008514183,-0.010791279
2014.5.7,0.00516717,0.010855554
2014.5.8,-0.000937911,0.006278385
2014.5.9,0.00171029,-0.001029585
2014.5.12,0.008801438,0.009686587
2014.5.13,0.000368984,0.000346569
2014.5.14,-0.004543469,-0.001150614
2014.5.15,-0.009209937,-0.008784784
2014.5.16,0.003558239,-0.001811612
2014.5.19,0.004476659,0.005405191
2014.5.20,-0.006413503,-0.000593242
2014.5.21,0.007811023,0.008492455
2014.5.22,0.002274724,-0.001083673
2014.5.23,0.003800893,0.004656603
2014.5.27,0.005191521,0.00478872
2014.5.28,-0.001041462,-0.001163404
2014.5.29,0.004923482,0.00012477
2014.5.30,0.001685788,0.001664822
2014.6.2,0.000571601,-0.003685618
2014.6.3,0.000608217,-0.00304182
2014.6.4,0.002503286,0.002304533
2014.6.5,0.006172189,0.001853377
2014.6.6,0.003612682,0.003327787
2014.6.9,0.001179415,0.001422785
2014.6.10,0.000230702,0.003024872
2014.6.11,-0.002815123,-0.007327999
2014.6.12,-0.006836292,-0.001188584
2014.6.13,0.002772205,-0.000768402
2014.6.16,0.001518352,-0.000201316
2014.6.17,0.0024954,0.000516246
2014.6.18,0.007308268,-0.000172185
2014.6.19,0.001010983,-0.001489294
2014.6.20,0.001233649,-0.000826714
2014.6.23,-0.00015794,-0.007079064
2014.6.24,-0.006129954,-5.63E-05
2014.6.25,0.005249705,-0.001623166
2014.6.26,-0.00136325,-0.00910184
2014.6.27,0.00224632,-0.000335139
2014.6.30,-0.00028564,-7.93E-05
2014.7.1,0.005605245,0.004927083
2014.7.2,0.000790338,-0.000174534
2014.7.3,0.004826683,0.011931997
2014.7.7,-0.003316619,-0.008650083
2014.7.8,-0.006436407,-0.014788797
2014.7.9,0.003925926,0.001954356
2014.7.10,-0.001012375,-0.015218326
2014.7.11,0.00092034,-0.000602942
2014.7.14,0.00366865,0.007396182
2014.7.15,-0.002065489,-0.004647901
2014.7.16,0.002637751,0.011362304
2014.7.17,-0.010985745,-0.006699958
2014.7.18,0.008467571,0.001683512
2014.7.21,-0.00167065,-0.010311765
2014.7.22,0.003980628,0.005368632
2014.7.23,0.000850886,0.002682617
2014.7.24,-4.53E-05,0.002239576
2014.7.25,-0.003159273,-0.013004034
2014.7.28,0.000333573,-0.006494689
2014.7.29,-0.005103834,0.004831602
2014.7.30,-0.001592583,-0.00548335
2014.7.31,-0.017696397,-0.017771559
2014.8.1,-0.002412484,-0.018253508
2014.8.4,0.006400047,-0.00739112
2014.8.5,-0.008365038,0.000403793
2014.8.6,0.001537448,0.00499821
2014.8.7,-0.007023981,-0.004671023
2014.8.8,0.011057027,0.00904591
2014.8.11,0.001803455,0.008100699
2014.8.12,-0.001023393,-0.010687524
2014.8.13,0.005728549,0.00709554
2014.8.14,0.003981976,0.006884273
2014.8.15,-0.001946893,-0.015972759
2014.8.18,0.006809013,0.002636152
2014.8.19,0.004486229,0.006242743
2014.8.20,0.003050189,-0.001643384
2014.8.21,0.002789514,0.0077757
2014.8.22,-0.002110023,-0.005458793
2014.8.25,0.003098011,0.005638285
2014.8.26,0.000715249,0.011179101
2014.8.27,-0.000209965,-0.001490053
2014.8.28,-0.000340497,-0.008696498
2014.8.29,0.002458882,-0.001398152
2014.9.2,-0.000893581,-0.001905196
2014.9.3,-0.001423474,0.008918275
2014.9.4,-0.002010342,0.013753803
2014.9.5,0.004848089,0.003368747
2014.9.8,-0.002808886,-0.001010963
2014.9.9,-0.006161702,-0.002762203
2014.9.10,0.003654531,0.002861773
2014.9.11,0.002305592,-0.003976079
2014.9.12,-0.005624933,-0.005730029
2014.9.15,-0.000962175,0.005778791
2014.9.16,0.008565933,-0.001177556
2014.9.17,0.001134753,-0.001187516
2014.9.18,0.004130107,0.009746129
2014.9.19,-0.001163271,-0.005106713
2014.9.22,-0.007388809,0.0001036
2014.9.23,-0.005035792,-0.012261119
2014.9.24,0.007514527,0.006562596
2014.9.25,-0.015810347,-0.01402836
2014.9.26,0.008422286,-0.001053125
2014.9.29,-0.000586338,-0.007682469
2014.9.30,-0.002997091,0.002905751
2014.10.1,-0.01290604,-0.007646006
2014.10.2,0.000174717,-0.018061848
2014.10.6,-0.002637981,-0.01418202
2014.10.7,-0.013988826,-0.008608906
2014.10.8,0.017078408,-0.003614228
2014.10.9,-0.020263072,-0.008584902
2014.10.10,-0.010178178,-0.015329946
2014.10.13,-0.016353175,0.012397768
2014.10.14,0.000314264,0.006804809
2014.10.15,-0.006256928,-0.0306423
2014.10.16,0.003662564,-0.004693671
2014.10.17,0.011648278,0.025300802
2014.10.20,0.009705509,-0.011575642
2014.10.21,0.016568967,0.022060028
2014.10.22,-0.007331229,0.000626585
2014.10.23,0.010201436,0.019393661
2014.10.24,0.006634057,-0.002311574
2014.10.27,-0.000682872,-0.019817802
2014.10.28,0.010589612,0.009432104
2014.10.29,-0.000499295,-0.006167354
2014.10.30,0.007629361,0.002604642
2014.10.31,0.008384698,0.004671623
