³¯Â¥,S&P 500,CAC
2012.5.18,-0.007560789,0.006535971
2012.5.21,0.015514991,0.009429431
2012.5.22,0.000410222,0.01020417
2012.5.23,0.002155697,-0.012293911
2012.5.24,0.001485186,0.002256246
2012.5.25,-0.002266329,-0.002883231
2012.5.29,0.010198782,0.001269841
2012.5.30,-0.013560068,-0.009655691
2012.5.31,-0.002104124,-0.002583981
2012.6.1,-0.024600241,-0.02352281
2012.6.4,-8.61E-05,0.004629638
2012.6.5,0.005992247,0.001307617
2012.6.6,0.022702206,0.015414563
2012.6.7,-0.000881747,-0.000317309
2012.6.8,0.008081388,0.003828977
2012.6.11,-0.012745699,-0.020209087
2012.6.12,0.011224383,-0.001908398
2012.6.13,-0.006927156,-0.008290864
2012.6.14,0.010756615,0.000960461
2012.6.15,0.01021704,0.008849615
2012.6.18,0.001756476,-0.019072018
2012.6.19,0.00973069,0.012515808
2012.6.20,-0.001731934,0.002481391
2012.6.21,-0.022321456,-0.000932981
2012.6.22,0.006839715,0.005340047
2012.6.25,-0.015993575,-0.015908703
2012.6.26,0.00447975,-0.006408224
2012.6.27,0.008399482,0.013696663
2012.6.28,-0.00186427,-0.005694416
2012.6.29,0.023802511,0.015575212
2012.7.2,0.002331516,0.014458083
2012.7.3,0.006037021,0.006530151
2012.7.5,-0.004479634,-0.01043384
2012.7.6,-0.009119129,-0.014563364
2012.7.9,-0.001625344,-0.002142967
2012.7.10,-0.008528757,0.003358269
2012.7.11,3.73E-05,0.000318016
2012.7.12,-0.004880337,-0.001600769
2012.7.13,0.016325286,0.009520859
2012.7.16,-0.002110593,0.002846752
2012.7.17,0.007352785,-0.003786688
2012.7.18,0.006724287,0.010925659
2012.7.19,0.0025459,0.004318329
2012.7.20,-0.010112639,-0.019321262
2012.7.23,-0.008714106,-0.018278527
2012.7.24,-0.00908208,-0.012329812
2012.7.25,-0.000343766,0.002282734
2012.7.26,0.016196397,0.038005532
2012.7.27,0.018878792,0.017612073
2012.7.30,-0.000461887,0.006073508
2012.7.31,-0.004304442,-0.006994099
2012.8.1,-0.00303508,0.006056954
2012.8.2,-0.007393843,-0.025449787
2012.8.3,0.018531679,0.03858902
2012.8.6,0.002290623,0.011588304
2012.8.7,0.004928814,0.015836108
2012.8.8,0.000706273,-0.003207467
2012.8.9,0.000385019,-0.000580889
2012.8.10,0.00234293,-0.001753874
2012.8.13,-0.001252678,-0.001172677
2012.8.14,-0.000306236,0.00087349
2012.8.15,0.001167501,0.004377652
2012.8.16,0.006307336,0.008994693
2012.8.17,0.001637262,-0.00028806
2012.8.20,0.000197463,-0.002594035
2012.8.21,-0.003503694,0.004583222
2012.8.22,0.000283028,-0.006938449
2012.8.23,-0.008104975,-0.01798714
2012.8.24,0.006498146,0.000292526
2012.8.27,-0.000489089,0.012846892
2012.8.28,-0.000808585,-0.004093573
2012.8.29,0.000829843,-0.006455421
2012.8.30,-0.007545701,-0.007395389
2012.8.31,0.004638991,0.010362787
2012.9.4,-0.001138191,-0.014663019
2012.9.5,-0.001068232,0.001476015
2012.9.6,0.020229498,0.025508629
2012.9.7,0.004041761,-0.001992316
2012.9.10,-0.006166744,-0.003995439
2012.9.11,0.003094994,0.012833486
2012.9.12,0.002090506,0.001415829
2012.9.13,0.01617822,-0.010539907
2012.9.14,0.003896322,0.004486827
2012.9.17,-0.002890719,-0.003942557
2012.9.18,-0.001280598,-0.005123837
2012.9.19,0.001061444,-0.001419447
2012.9.20,-0.000540853,0.002861232
2012.9.21,-0.000130115,0.000568182
2012.9.24,-0.001968012,-0.001429593
2012.9.25,-0.010591675,0.006561142
2012.9.26,-0.005760176,-0.015382686
2012.9.27,0.009574767,-0.000580889
2012.9.28,-0.004474002,-0.031114926
2012.10.1,0.0024884,0.022075952
2012.10.2,0.000525817,0.003815118
2012.10.3,0.003410381,0.004708661
2012.10.4,0.007086774,-0.008191971
2012.10.5,-0.000321661,0.009594491
2012.10.8,-0.00346269,-0.004101969
2012.10.9,-0.009953903,-0.01263051
2012.10.10,-0.00620731,-0.0014839
2012.10.11,1.40E-05,0.018316613
2012.10.12,-0.002970545,-0.001768347
2012.10.15,0.007933451,0.007622435
2012.10.16,0.010092548,0.015829946
2012.10.17,0.004589855,0.005115101
2012.10.18,-0.002467208,0.002265648
2012.10.19,-0.016710127,-0.007388496
2012.10.22,0.000425527,-0.002007745
2012.10.23,-0.014493465,-0.021755753
2012.10.24,-0.00315385,0.001167542
2012.10.25,0.002288582,-0.002633506
2012.10.26,-0.000729227,0.013470189
2012.10.31,0.000828861,-0.011312666
2012.11.1,0.010838936,0.017411931
2012.11.2,-0.009423708,0.006898561
2012.11.5,0.002288718,-0.003761034
2012.11.6,0.007822506,0.007501478
2012.11.7,-0.023906481,-0.030327234
2012.11.8,-0.012279919,-0.008470914
2012.11.9,0.001668239,0.005264709
2012.11.12,0.000123193,-0.001170618
2012.11.13,-0.003993384,0.011720029
2012.11.14,-0.014028866,-0.00527551
2012.11.15,-0.00153577,0.000295552
2012.11.16,0.004806071,-0.010113114
2012.11.19,0.01966737,0.018176988
2012.11.20,0.000713609,0.011319233
2012.11.21,0.002331926,0.007207758
2012.11.23,0.012942206,0.006818208
2012.11.26,-0.002031655,-0.003988609
2012.11.27,-0.005240224,-0.008808126
2012.11.28,0.007946779,0.005699645
2012.11.29,0.004239349,0.009564067
2012.11.30,0.000162422,-0.001682558
2012.12.3,-0.004869427,-0.000559754
2012.12.4,-0.001711338,0.003073057
2012.12.5,0.001583622,-0.002777008
2012.12.6,0.003194766,-0.001664355
2012.12.7,0.002909586,-0.001937181
2012.12.10,0.000338431,0.004435827
2012.12.11,0.00652759,0.007709289
2012.12.12,0.000448129,0.000550661
2012.12.13,-0.006341469,-0.004129393
2012.12.14,-0.004143979,-0.000275596
2012.12.17,0.011828965,0.001929704
2012.12.18,0.011344248,0.000274612
2012.12.19,-0.007618159,0.002189382
2012.12.20,0.005473186,0.003832471
2012.12.21,-0.009409149,0.002736729
2012.12.24,-0.002443286,-0.002460026
2012.12.27,-0.001219199,0.000818889
2012.12.28,-0.011111501,-0.01537647
2012.12.31,0.016800107,0.006912788
2013.1.2,0.025086045,0.00646554
2013.1.3,-0.002087762,0.00026936
2013.1.4,0.004853317,0.006200316
2013.1.7,-0.003128033,-0.005933135
2013.1.8,-0.003247646,0.003249394
2013.1.9,0.002652349,-0.00188603
2013.1.10,0.00509406,-0.00243342
2013.1.11,-4.76E-05,-0.002430135
2013.1.14,-0.000931108,-0.002966961
2013.1.15,0.001134893,0.000270819
2013.1.16,0.000203738,0.003789934
2013.1.17,0.005627103,0.008334502
2013.1.18,0.003390714,-0.00401231
2013.1.22,0.004418279,-0.005609738
2013.1.23,0.001506342,-0.005630796
2013.1.24,6.69E-06,0.008588351
2013.1.25,0.005430699,0.007993648
2013.1.28,-0.001851396,0.000530082
2013.1.29,0.005093062,0.00238316
2013.1.30,-0.003907241,-0.005837109
2013.1.31,-0.002566608,-0.006957481
2013.2.1,0.010002474,0.00960776
2013.2.4,-0.011605778,-0.030199113
2013.2.5,0.01036258,0.008443466
2013.2.6,0.000549049,-0.010671876
2013.2.7,-0.001807044,-0.009135012
2013.2.8,0.005641969,0.008830079
2013.2.11,-0.000606272,0.000274461
2013.2.12,0.001593972,0.010941028
2013.2.13,0.000592152,0.00244333
2013.2.14,0.000690401,-0.005984784
2013.2.15,-0.00104565,-0.002187586
2013.2.19,0.007309758,0.019502243
2013.2.20,-0.012481717,-0.005120615
2013.2.21,-0.006323067,-0.016180252
2013.2.22,0.008734259,0.015533764
2013.2.25,-0.018479275,-0.003224942
2013.2.26,0.0060909,0.002492731
2013.2.27,0.012645666,0.012846972
2013.2.28,-0.000864495,0.003775625
2013.3.1,0.002321227,-0.004321995
2013.3.4,0.004600126,0.008956499
2013.3.5,0.009520494,0.008777819
2013.3.6,0.001083976,-0.004507498
2013.3.7,0.001814812,0.001587722
2013.3.8,0.0044711,0.007335637
2013.3.11,0.003263213,0.002354481
2013.3.12,-0.002406152,0.003400029
2013.3.13,0.001313164,0.001568628
2013.3.14,0.005587377,0.004674119
2013.3.15,-0.001606961,-0.005465206
2013.3.18,-0.005525586,0.017947169
2013.3.19,-0.002425463,-0.00896867
2013.3.20,0.006675167,0.008392391
2013.3.21,-0.00831698,-0.009488738
2013.3.22,0.007083977,0.000530786
2013.3.25,-0.003345582,-0.026745934
2013.3.26,0.007754913,0.001602993
2013.3.27,-0.000575705,-0.012861914
2013.3.28,0.004042087,0.002955006
2013.4.2,0.005158962,0.015911235
2013.4.3,-0.010602096,-0.007436953
2013.4.4,0.004040254,-0.012807005
2013.4.5,-0.004304177,-0.016515876
2013.4.8,0.006295888,-0.004083305
2013.4.9,0.00351245,-0.00516797
2013.4.10,0.012115446,0.014276337
2013.4.11,0.003545947,0.011717844
2013.4.12,-0.002796853,-0.010144241
2013.4.15,-0.023227837,-0.005921955
2013.4.16,0.014205866,-0.001085187
2013.4.17,-0.014431354,-0.029313152
2013.4.18,-0.006736427,-0.003607608
2013.4.19,0.00880898,0.007152713
2013.4.22,0.004650798,-0.006276457
2013.4.23,0.010365294,0.032217552
2013.4.24,6.33E-06,0.01573184
2013.4.25,0.003937946,-0.001299545
2013.4.26,-0.001843784,-0.004185201
2013.4.29,0.007097119,0.006993941
2013.4.30,0.002500667,-0.007225838
2013.5.2,0.009319767,0.005428474
2013.5.3,0.010473256,0.012012924
2013.5.6,0.001918377,0.001017553
2013.5.7,0.005185752,0.002789402
2013.5.8,0.004136701,0.009581516
2013.5.9,-0.003693981,0.001257387
2013.5.10,0.004300106,0.004001006
2013.5.13,0.001022698,-0.003247162
2013.5.14,0.010103341,0.003484324
2013.5.15,0.005834516,0.006207345
2013.5.16,-0.00459418,0.002475249
2013.5.17,0.009048473,0.007647749
2013.5.20,0.000348139,0.004410691
2013.5.21,0.001774921,0.005121338
2013.5.22,-0.008445823,0.003398886
2013.5.23,-0.000672293,0.000247433
2013.5.24,0.001777767,-0.007161409
2013.5.28,0.004485788,0.012177452
2013.5.29,-0.004968345,-0.011509861
2013.5.30,0.00319051,0.006886402
2013.5.31,-0.013031465,-0.009378154
2013.6.3,0.005323762,-0.002991029
2013.6.4,-0.005714982,-0.008440964
2013.6.5,-0.012446307,-0.011111225
2013.6.6,0.008212061,-0.013241854
2013.6.7,0.011081141,0.015018737
2013.6.10,-0.001131566,0.000253325
2013.6.11,-0.007663671,-0.008430245
2013.6.12,-0.010745032,-0.00539639
2013.6.13,0.014905571,0.01478051
2013.6.14,-0.005388932,-0.001541228
2013.6.17,0.005138129,0.008132192
2013.6.18,0.007315668,0.005078731
2013.6.19,-0.013960407,-0.006091389
2013.6.20,-0.022678939,-0.018574766
2013.6.21,0.002395437,-0.018271394
2013.6.24,-0.009918294,-0.01800398
2013.6.25,0.006640261,0.00643089
2013.6.26,0.006878385,0.022252574
2013.6.27,0.004199233,0.01252626
2013.6.28,-0.003008643,-0.009096879
2013.7.1,0.003212665,-0.001294499
2013.7.2,-0.000130097,-0.007010284
2013.7.3,0.002435783,0
2013.7.5,0.008146384,-0.012133878
2013.7.8,0.003823302,0.007682496
2013.7.9,0.005723475,0.000507872
2013.7.10,0.000641612,-0.002350791
2013.7.11,0.010568963,-0.003367443
2013.7.12,0.002938505,-0.005194817
2013.7.15,0.001731067,0.002074152
2013.7.16,-0.003834525,-0.008313896
2013.7.17,0.001786342,0.001817002
2013.7.18,0.00493708,0.015460241
2013.7.19,0.003516628,0.003330348
2013.7.22,0.000660779,0.002807198
2013.7.23,-0.0025022,-0.006630986
2013.7.24,-0.005984642,0.007376353
2013.7.25,0.002986262,-0.000507485
2013.7.26,0.002568839,-0.004036332
2013.7.29,-0.00295647,-0.005551364
2013.7.30,-0.001161867,0.000503651
2013.7.31,-0.001203502,0.002520798
2013.8.1,0.010276009,0.010246247
2013.8.2,0.002090305,-0.000496524
2013.8.5,-0.000509494,-0.00099231
2013.8.6,-0.004948352,-0.004968954
2013.8.7,-0.002592871,0.004236766
2013.8.8,0.002435983,0.003218223
2013.8.9,-0.002763085,0.002220852
2013.8.12,0.000651304,-0.002956395
2013.8.13,0.002073972,0.003442344
2013.8.14,-0.005024764,0.003422986
2013.8.15,-0.010949157,-0.00440853
2013.8.16,-0.003249879,0.005865119
2013.8.19,-0.005567501,-0.007349372
2013.8.20,0.003358434,-0.006949643
2013.8.21,-0.004773105,-0.005732103
2013.8.22,0.007225977,0.006458045
2013.8.23,0.002154408,0.003709662
2013.8.26,-0.004522646,0
2013.8.27,-0.013439048,-0.019291592
2013.8.28,0.002884962,0.000760939
2013.8.29,0.002854813,0.001765226
2013.8.30,-0.003618741,-0.011164795
2013.9.3,0.002332313,-0.008058467
2013.9.4,0.007505045,-0.00126183
2013.9.5,0.001088153,0.007547206
2013.9.6,-0.001370521,0.010732663
2013.9.9,0.008928845,-0.001243627
2013.9.10,0.005758865,0.011049836
2013.9.11,0.004800954,0.003420477
2013.9.12,-0.003433526,-0.003419642
2013.9.13,0.00174917,0.00415801
2013.9.16,0.003481548,0.001453137
2013.9.17,0.004132274,0.000242454
2013.9.18,0.01152942,0.005073087
2013.9.19,-0.002898822,-0.002149255
2013.9.20,-0.007301153,0.002150282
2013.9.23,-0.005625103,-0.005743017
2013.9.24,-0.003047043,0.00383234
2013.9.25,-0.003096626,0.001196602
2013.9.26,0.00272348,-0.003348484
2013.9.27,-0.002225982,-0.001915251
2013.9.30,-0.003389924,0.000242101
2013.10.1,0.007455452,0.007683111
2013.10.2,0.001163694,-0.003131401
2013.10.3,-0.008122239,-0.008710435
2013.10.4,0.006951047,0.007010787
2013.10.7,-0.006559116,0.007010787
2013.10.8,-0.012468383,-0.007253417
2013.10.9,-0.000356131,0.000972526
2013.10.10,0.018894593,0.015340665
2013.10.11,0.007135543,0.001902498
2013.10.14,0.006029344,0.004764182
2013.10.15,-0.00652145,0.00472479
2013.10.16,0.012302794,0.002841584
2013.10.17,0.007517439,0.002130935
2013.10.18,0.004469705,0.00586925
2013.10.21,-0.000309468,-0.002109953
2013.10.22,0.004678471,0.006562011
2013.10.23,-0.003367016,-0.00235073
2013.10.24,0.002623196,0.000938747
2013.10.25,0.002138929,0.006594466
2013.10.28,0.001527745,-0.007522367
2013.10.29,0.005103438,0.00635371
2013.10.30,-0.005068486,-0.00140779
2013.10.31,-0.003807061,0.009614331
2013.11.1,0.001670294,-0.005387061
2013.11.4,0.002565607,0
2013.11.5,-0.001530335,-0.008458697
2013.11.6,0.003105654,0.00375235
2013.11.7,-0.013411649,0
2013.11.8,0.012640195,0.001178551
2013.11.11,0.001089826,0.007274466
2013.11.12,-0.001029063,-0.005395908
2013.11.13,0.009942643,-0.002834201
2013.11.14,0.004404813,-0.00210551
2013.11.15,0.004190775,0.001634941
2013.11.18,-0.004060891,0.008849615
2013.11.19,-0.001631896,-0.006776519
2013.11.20,-0.004603812,0.002348522
2013.11.21,0.006889508,0.0056644
2013.11.22,0.004192157,0.004220405
2013.11.25,-0.002133668,0.001398276
2013.11.26,-6.66E-05,-0.003505086
2013.11.27,0.002077155,0.000700035
2013.11.29,-0.001593582,-0.000932401
2013.12.2,-0.003132409,-0.004660927
2013.12.3,-0.002753635,-0.023234805
2013.12.4,-0.000189628,-0.009136875
2013.12.5,-0.004354577,-0.00826451
2013.12.6,0.009311453,0.004614459
2013.12.9,0.00119516,-0.000725777
2013.12.10,-0.002758836,-0.007550882
2013.12.11,-0.011459046,-0.002211575
2013.12.12,-0.003491504,-0.002467309
2013.12.13,-0.0014972,-0.001979219
2013.12.16,0.005084158,0.014735041
2013.12.17,-0.003066601,-0.00614479
2013.12.18,0.016252644,0.002935423
2013.12.19,0.00033162,0.006750267
2013.12.20,0.004370706,0.003115641
2013.12.23,0.002777392,0.003099299
2013.12.24,0.002895117,-0.001188919
2013.12.27,-0.000852249,0.007063839
2013.12.30,-0.000217241,-0.002578832
2013.12.31,0.003115715,0.003742694
2014.1.2,-0.007547944,-0.018586584
2014.1.3,-0.001004208,0
2014.1.6,-0.003028086,-0.004735979
2014.1.7,0.005001933,0.006616281
2014.1.8,-0.000223106,-0.000706631
2014.1.9,-0.000473195,-0.008979266
2014.1.10,0.001254606,0.000472144
2014.1.13,-0.012053276,-0.001176609
2014.1.14,0.009573216,0.013953165
2014.1.15,0.004261439,0.010720215
2014.1.16,-0.001137016,-0.003480686
2014.1.17,-0.003003046,-0.000231884
2014.1.21,0.001492598,-0.000232099
2014.1.22,8.13E-05,-0.002085023
2014.1.23,-0.00753528,-0.010957098
2014.1.24,-0.020275765,-0.029682816
2014.1.27,-0.005301488,-0.005797118
2014.1.28,0.005313955,0.003604473
2014.1.29,-0.008949798,-0.017470828
2014.1.30,0.009531455,0.006987138
2014.1.31,-0.004639756,-0.003125378
2014.2.3,-0.023147119,-0.01720212
2014.2.4,0.006504701,0.005131349
2014.2.5,-0.000992862,0.003417138
2014.2.6,0.011592623,0.012778956
2014.2.7,0.011760462,0.00834232
2014.2.10,0.00202445,-0.001420791
2014.2.11,0.010662495,0.007053874
2014.2.12,-0.000472608,0.002334813
2014.2.13,0.008236777,0.002795901
2014.2.14,0.005546647,0.004637152
2014.2.18,0.000940271,-0.001389532
2014.2.19,-0.005534893,0.002547182
2014.2.20,0.005745419,0.013687721
2014.2.21,-0.002621476,0.002753558
2014.2.24,0.005878873,0.008673873
2014.2.25,-0.001375658,0.003416471
2014.2.26,-0.000341376,-0.004326547
2014.2.27,0.005076798,0.00022818
2014.2.28,0.002331361,0.001368613
2014.3.3,-0.006453534,-0.008855802
2014.3.4,0.013257821,0.011486458
2014.3.5,-0.000128073,0.002059733
2014.3.6,0.00151951,0
2014.3.7,-0.000255553,-0.010516786
2014.3.10,-0.000367507,-0.001377095
2014.3.11,-0.005675569,-0.007585371
2014.3.12,0.001097915,-0.003024313
2014.3.13,-0.01223033,-0.014999109
2014.3.14,-0.002137704,-0.002139038
2014.3.17,0.008655677,0.011588163
2014.3.18,0.007145242,0.011000696
2014.3.19,-0.006150536,-0.001630372
2014.3.20,0.006387846,0.010964766
2014.3.21,-0.004282227,0.002318035
2014.3.24,-0.005492469,-0.012118536
2014.3.25,0.003296559,0.009971097
2014.3.26,-0.007812603,0.00642204
2014.3.27,-0.001658944,0.001603115
2014.3.28,0.004072622,0.004100234
2014.3.31,0.007064213,-0.008185585
2014.4.1,0.006149806,0.003404838
2014.4.2,0.002271338,0.000679117
2014.4.3,-0.001407333,0.00519599
2014.4.4,-0.013399786,0.00583092
2014.4.7,-0.010180839,-0.004503498
2014.4.8,0.003505131,-0.004068722
2014.4.9,0.010491878,0.002711253
2014.4.10,-0.021159327,-0.009948081
2014.4.11,-0.008205534,-0.001376463
2014.4.14,0.006813244,0.006880761
2014.4.15,0.006275824,-0.008262613
2014.4.16,0.008791099,0.001365499
2014.4.17,0.001674458,0.004078864
2014.4.22,0.003720568,0.007403287
2014.4.23,-0.002093371,-0.004714343
2014.4.24,-0.001786959,0.000447427
2014.4.25,-0.007655499,-0.004044041
2014.4.28,0.002372518,-0.001121202
2014.4.29,0.004027628,0.00490525
2014.4.30,0.003642604,0.000890869
2014.5.2,-0.002208983,-0.002904705
2014.5.5,0.002768252,0.004475282
2014.5.6,-0.008514183,-0.010747976
2014.5.7,0.00516717,0.009446764
2014.5.8,-0.000937911,0.010443379
2014.5.9,0.00171029,-0.003551613
2014.5.12,0.008801438,0.00619471
2014.5.13,0.000368984,0.001100231
2014.5.14,-0.004543469,-0.000219756
2014.5.15,-0.009209937,-0.010619569
2014.5.16,0.003558239,0.00244092
2014.5.19,0.004476659,0.004651686
2014.5.20,-0.006413503,-0.001327728
2014.5.21,0.007811023,0.007752835
2014.5.22,0.002274724,0.00066072
2014.5.23,0.003800893,0.004397544
2014.5.27,0.005191521,0.003483565
2014.5.28,-0.001041462,0.00152323
2014.5.29,0.004923482,0.001303781
2014.5.30,0.001685788,0.002614381
2014.6.2,0.000571601,-0.001953762
2014.6.3,0.000608217,-0.001958012
2014.6.4,0.002503286,0.000654094
2014.6.5,0.006172189,0.01083904
2014.6.6,0.003612682,0.005799608
2014.6.9,0.001179415,0.002138581
2014.6.10,0.000230702,0.000854336
2014.6.11,-0.002815123,-0.006221194
2014.6.12,-0.006836292,0
2014.6.13,0.002772205,-0.00064704
2014.6.16,0.001518352,-0.00368804
2014.6.17,0.0024954,0.002597404
2014.6.18,0.007308268,-0.001944475
2014.6.19,0.001010983,-0.001931124
2014.6.20,0.001233649,-0.003875974
2014.6.23,-0.00015794,-0.004330886
2014.6.24,-0.006129954,-0.002814159
2014.6.25,0.005249705,-0.008083059
2014.6.26,-0.00136325,-0.006371547
2014.6.27,0.00224632,-0.001983472
2014.6.30,-0.00028564,-0.003313822
2014.7.1,0.005605245,0.005720588
2014.7.2,0.000790338,-0.002199737
2014.7.3,0.004826683,0.010965022
2014.7.7,-0.003316619,-0.009723834
2014.7.8,-0.006436407,-0.020351815
2014.7.9,0.003925926,0.002082611
2014.7.10,-0.001012375,-0.010478615
2014.7.11,0.00092034,0.003033487
2014.7.14,0.00366865,0.006032501
2014.7.15,-0.002065489,-0.008377987
2014.7.16,0.002637751,0.009483129
2014.7.17,-0.010985745,-0.006968669
2014.7.18,0.008467571,0.009562755
2014.7.21,-0.00167065,-0.004894544
2014.7.22,0.003980628,0.01018056
2014.7.23,0.000850886,0.00345344
2014.7.24,-4.53E-05,0.00939835
2014.7.25,-0.003159273,-0.013388935
2014.7.28,0.000333573,-0.001388889
2014.7.29,-0.005103834,0.002076365
2014.7.30,-0.001592583,-0.007899669
2014.7.31,-0.017696397,-0.019240387
2014.8.1,-0.002412484,-0.008812728
2014.8.4,0.006400047,0
2014.8.5,-0.008365038,0.000712843
2014.8.6,0.001537448,0.000239435
2014.8.7,-0.007023981,-0.009412402
2014.8.8,0.011057027,0.003895793
2014.8.11,0.001803455,0.00554018
2014.8.12,-0.001023393,-0.003140478
2014.8.13,0.005728549,0.003607074
2014.8.14,0.003981976,0.006968669
2014.8.15,-0.001946893,-0.009849929
2014.8.18,0.006809013,-0.00047619
2014.8.19,0.004486229,0.004270469
2014.8.20,0.003050189,-0.000948992
2014.8.21,0.002789514,0.01156628
2014.8.22,-0.002110023,-0.008020803
2014.8.25,0.003098011,0.00675757
2014.8.26,0.000715249,0.012700783
2014.8.27,-0.000209965,0.001834863
2014.8.28,-0.000340497,-0.005063302
2014.8.29,0.002458882,0.000459876
2014.9.2,-0.000893581,-0.001837391
2014.9.3,-0.001423474,0.005252953
2014.9.4,-0.002010342,0.019013701
2014.9.5,0.004848089,-0.002019976
2014.9.8,-0.002808886,-0.0002252
2014.9.9,-0.006161702,-0.00451774
2014.9.10,0.003654531,0.000679579
2014.9.11,0.002305592,-0.004306932
2014.9.12,-0.005624933,-0.000680812
2014.9.15,-0.000962175,0.001139082
2014.9.16,0.008565933,-0.002512851
2014.9.17,0.001134753,0.000910747
2014.9.18,0.004130107,0.005893036
2014.9.19,-0.001163271,-0.004506542
2014.9.22,-0.007388809,-0.000907235
2014.9.23,-0.005035792,-0.013761685
2014.9.24,0.007514527,0.011706779
2014.9.25,-0.015810347,-0.012864868
2014.9.26,0.008422286,0.009673037
2014.9.29,-0.000586338,-0.008739706
2014.9.30,-0.002997091,0.008011946
2014.10.1,-0.01290604,-0.008034015
2014.10.2,0.000174717,-0.026943178
2014.10.3,0.010102179,0.001883683
2014.10.6,-0.002637981,-0.004218427
2014.10.7,-0.013988826,-0.013541007
2014.10.8,0.017078408,-0.00577341
2014.10.9,-0.020263072,-0.017119164
2014.10.10,-0.010178178,-0.009345862
2014.10.13,-0.016353175,0.010901991
2014.10.14,0.000314264,0.008147187
2014.10.15,-0.006256928,-0.033850543
2014.10.16,0.003662564,-0.018634872
2014.10.17,0.011648278,0.02475499
2014.10.20,0.009705509,-0.006036236
2014.10.21,0.016568967,0.024970086
2014.10.22,-0.007331229,0.002947681
2014.10.23,0.010201436,0.021295628
2014.10.24,0.006634057,0.002679987
2014.10.27,-0.000682872,-0.016557476
2014.10.28,0.010589612,0
2014.10.29,-0.000499295,-0.005376357
2014.10.30,0.007629361,0.000485909
2014.10.31,0.008384698,0.006440094
2014.11.3,-0.000198215,-0.006696987
2014.11.4,-0.001842147,-0.012356305
2014.11.5,0.004100173,0.009854665
2014.11.6,0.003887006,0.009086624
2014.11.7,-0.000216521,-0.011221319
2014.11.10,0.003071052,0.010300726
2014.11.11,0.000725867,0.004275541
2014.11.12,0.000245339,-0.012909574
2014.11.13,5.88E-05,-0.003357317
2014.11.14,3.92E-05,-0.000956938
2014.11.17,0.001485436,0.01174088
2014.11.18,0.005042422,0.007348617
2014.11.19,-0.001190279,0.000943842
2014.11.20,0.003357231,-0.004027964
2014.11.21,0.002931358,0.022730914
2014.11.24,0.002099418,0.005074982
2014.11.25,-0.001508274,0.001837814
2014.11.26,0.002642392,-0.00390222
2014.11.28,-0.003485956,0.004590322
2014.12.1,-0.005991443,0.003684094
2014.12.2,0.006203422,-0.001831502
2014.12.3,0.003322246,0.00091638
2014.12.4,-0.000829803,-0.016609378
2014.12.5,0.00124875,0.011216782
2014.12.8,-0.007027585,-0.005041257
2014.12.9,0.001588779,-0.014957044
2014.12.10,-0.016019926,-0.016117912
2014.12.11,0.003647331,-0.000716589
2014.12.12,-0.013901615,-0.02089991
2014.12.15,-0.007710331,-0.027555423
2014.12.16,-0.007056565,0.019841921
2014.12.17,0.019626081,0.018747466
2014.12.18,0.020710459,0.020077156
2014.12.19,0.004651858,-0.006840456
2014.12.22,0.004465003,-0.001416097
2014.12.23,0.00033144,0.010323883
2014.12.24,-0.000657843,-0.002333179
2014.12.29,0.001407305,0.00303845
2014.12.30,-0.003905168,-0.008985636
2014.12.31,-0.011209943,0.000946522
2015.1.2,-0.000340045,-0.011081099
2015.1.5,-0.016618706,-0.023706964
2015.1.6,-0.009709972,-0.009325221
2015.1.7,0.010095709,0.002453387
2015.1.8,0.015408038,0.021742584
2015.1.9,-0.009074464,-0.016276089
2015.1.12,-0.008771921,0.005499117
2015.1.13,-0.004217428,0.018257769
2015.1.14,-0.003538755,0.000477099
2015.1.15,-0.010523208,0.010557283
2015.1.16,0.013545688,0.015992924
2015.1.20,0.000885413,0.008196767
2015.1.21,0.005888017,0.004734537
2015.1.22,0.014082162,0.016285915
2015.1.23,-0.005424335,0.012229897
2015.1.26,0.003247713,0.009532135
2015.1.27,-0.008981252,-0.01083904
2015.1.28,-0.014961241,-0.010872036
2015.1.29,0.009344701,0.010276684
2015.1.30,-0.01213664,-0.010002258
2015.2.2,0.012037422,0.003050776
2015.2.3,0.013416231,0.005400164
2015.2.4,-0.003593811,0.000859107
2015.2.5,0.00928898,0.011187724
2015.2.6,-0.003307635,-0.000429646
2015.2.9,-0.003282762,0.002165909
2015.2.10,0.009329907,0.008827703
2015.2.11,-9.67E-06,-0.001720431
2015.2.12,0.008897583,0.009860744
2015.2.13,0.00392282,0.001697433
2015.2.17,0.001844258,0.006383
2015.2.18,0.000247687,0.004419664
2015.2.19,-0.000857817,0.008797711
2015.2.20,0.006012447,0.002505744
2015.2.23,-8.06E-05,-0.003725941
2015.2.24,0.003020421,0.003719013
2015.2.25,-0.000680986,-0.001649825
2015.2.26,-0.001500716,0.005761333
2015.2.27,-0.003027013,0.007556454
2015.3.2,0.005759473,-0.00449439
2015.3.3,-0.003778825,-0.012542572
2015.3.4,-0.004369695,0.004108469
2015.3.5,0.001190595,0.005500676
2015.3.6,-0.014213466,0.002030045
2015.3.9,0.003458844,0
2015.3.10,-0.015523453,-0.010460561
2015.3.11,-0.002178741,0.018517164
2015.3.12,0.012101291,0.001010407
2015.3.13,-0.005420173,0.003023282
2015.3.16,0.012493696,0.006797307
2015.3.17,-0.003037402,-0.006187027
2015.3.18,0.012779573,0.001201682
