³¯Â¥,S&P 500,KOSPI
2005.10.27,-0.010547286,-0.007337805
2005.10.28,0.016405533,-0.007127913
2005.10.31,0.007150608,0.004465491
2005.11.1,-0.00348577,0.019688752
2005.11.2,0.009927282,0.011126066
2005.11.3,0.004189434,-0.002083266
2005.11.4,0.000163934,-0.001136852
2005.11.7,0.002210488,-0.006943592
2005.11.8,-0.003440652,0.005665274
2005.11.9,0.001721806,0.002495801
2005.11.10,0.008402383,0.006216475
2005.11.11,0.003001178,0.007519523
2005.11.14,-0.000729188,-0.002104921
2005.11.15,-0.003898007,-0.000845032
2005.11.16,0.001788473,0.014963507
2005.11.17,0.009377595,0.002271456
2005.11.18,0.004415727,-0.004008462
2005.11.21,0.005193572,-0.005862354
2005.11.22,0.005087451,-0.017310139
2005.11.23,0.003482669,0.023774562
2005.11.25,0.002052254,-0.001213288
2005.11.28,-0.008472949,-0.002786474
2005.11.29,0,-0.005246573
2005.11.30,-0.006382152,0.010740043
2005.12.1,0.012091469,0.008010683
2005.12.2,0.000316231,-0.006709648
2005.12.5,-0.00237417,0.001971299
2005.12.6,0.001266926,0.006957977
2005.12.7,-0.004997829,0.003622329
2005.12.8,-0.001273277,0.002033481
2005.12.9,0.002862597,-0.001206177
2005.12.12,0.000793714,0.009162555
2005.12.13,0.005538427,-0.000575974
2005.12.14,0.00417307,-0.009139161
2005.12.15,-0.001415317,-0.000358766
2005.12.16,-0.002836658,-0.001028962
2005.12.19,-0.0058563,0.010349022
2005.12.20,-0.000238142,0.005931051
2005.12.21,0.002537267,0.006720411
2005.12.22,0.00418824,-0.007728025
2005.12.23,0.000473037,0.000750541
2005.12.27,-0.009662676,0.001602973
2005.12.28,0.00135205,0.007976707
2005.12.29,-0.003024758,0.00545939
2006.1.3,0.016296957,0.001241029
2006.1.4,0.003666034,-0.004326947
2006.1.5,1.57E-05,-0.006997979
2006.1.6,0.009355541,0.009637309
2006.1.9,0.003649639,-0.0095894
2006.1.10,-0.000356611,-0.01199546
2006.1.11,0.003452149,-0.000401615
2006.1.12,-0.006294009,0.002098337
2006.1.13,0.001204506,0.013599268
2006.1.17,-0.003563319,-0.024299716
2006.1.18,-0.003904943,-0.018904957
2006.1.19,0.005548265,0.00244301
2006.1.20,-0.018496284,-0.032724563
2006.1.23,0.001845319,-0.007655047
2006.1.24,0.002402517,0.014782802
2006.1.25,-0.001722272,0.002408696
2006.1.26,0.007208985,0.002420224
2006.1.27,0.007734003,0.011301853
2006.1.31,-0.003991772,0.005961312
2006.2.1,0.001857533,-0.010454115
2006.2.2,-0.009102009,-0.009457191
2006.2.3,-0.00537307,-0.017594585
2006.2.6,0.000782903,0.011552416
2006.2.7,-0.008127674,-0.006404523
2006.2.8,0.008625566,-0.011142958
2006.2.9,-0.001478594,-0.003934263
2006.2.10,0.002505128,0.005120823
2006.2.13,-0.003265019,-0.013468951
2006.2.14,0.009982788,0.009889047
2006.2.15,0.003498299,-0.029055904
2006.2.16,0.007301405,0.004820169
2006.2.17,-0.001661091,0.005447268
2006.2.21,-0.003275923,-0.002936664
2006.2.22,0.007485379,-0.003217305
2006.2.23,-0.003782276,0.009388424
2006.2.24,0.001272689,0.001531388
2006.2.27,0.003630667,0.006911705
2006.2.28,-0.010455357,-0.004256053
2006.3.2,-0.001627668,-0.007110727
2006.3.3,-0.001482707,-0.027021649
2006.3.6,-0.006992845,0.009001095
2006.3.7,-0.001863642,-0.014925988
2006.3.8,0.002027914,0.007999645
2006.3.9,-0.004892784,-0.001935268
2006.3.10,0.007197572,0.003749245
2006.3.13,0.001987755,0.004493447
2006.3.14,0.010342475,-0.010045133
2006.3.15,0.004260726,-0.002418399
2006.3.16,0.001771235,-0.003437251
2006.3.17,0.001469812,0.007289087
2006.3.20,-0.001661353,0.005181629
2006.3.21,-0.00603312,-0.007936106
2006.3.22,0.00600247,-0.012827448
2006.3.23,-0.002585636,-0.006940939
2006.3.24,0.000982869,0.007101898
2006.3.27,-0.001028965,0.009728908
2006.3.28,-0.006458995,0.002745426
2006.3.29,0.007441909,0.010166153
2006.3.30,-0.00202832,-0.000724624
2006.3.31,-0.00414625,0.015640955
2006.4.3,-0.00389897,0.012691174
2006.4.4,0.006237202,0.003723618
2006.4.5,0.004301838,-0.00107951
2006.4.6,-0.001923224,-0.000365001
2006.4.7,-0.010397323,0.003800819
2006.4.10,0.000856439,0.002613744
2006.4.11,-0.007765691,-0.006608326
2006.4.12,0.001204029,0.005617117
2006.4.13,0.000776024,0.015550094
2006.4.17,-0.00294432,-0.00876907
2006.4.18,0.016933148,0.007907849
2006.4.19,0.001742068,-0.005500064
2006.4.20,0.00116732,-0.003917985
2006.4.21,-0.000137261,0.007052947
2006.4.24,-0.002420412,-0.011879347
2006.4.25,-0.004881516,0.00312825
2006.4.26,0.002815337,0.01236929
2006.4.27,0.003296206,-0.001760891
2006.4.28,0.000679304,-0.016694062
2006.5.2,0.006125898,0.010691842
2006.5.3,-0.00388353,-0.003949908
2006.5.4,0.003358654,0.003071986
2006.5.8,-0.000830057,-0.004918234
2006.5.9,0.000362291,-0.001081845
2006.5.10,-0.001299378,0.000944564
2006.5.11,-0.012714405,0.011259989
2006.5.12,-0.011274146,-0.002329143
2006.5.15,0.002560246,-0.00746861
2006.5.16,-0.001871197,-0.024090489
2006.5.17,-0.016713568,0.010429014
2006.5.18,-0.006666533,0.003220946
2006.5.19,0.004128381,0.005927362
2006.5.22,-0.003922349,-0.02752758
2006.5.23,-0.004351562,0.004431322
2006.5.24,0.001598327,0.00559543
2006.5.25,0.01143303,-0.028807152
2006.5.26,0.005836585,0.005558245
2006.5.30,-0.015882786,-0.00883992
2006.6.1,0.012254825,-0.010255397
2006.6.2,0.001950326,-0.002845364
2006.6.5,-0.017913499,-0.010812403
2006.6.7,-0.005921216,-0.004905695
2006.6.8,0.001471753,-0.02921433
2006.6.9,-0.004485652,-0.000930251
2006.6.12,-0.011913175,0.008000691
2006.6.13,-0.010074198,-0.009663588
2006.6.14,0.005200321,0.022573687
2006.6.15,0.021037149,-0.010864175
2006.6.16,-0.003684655,0.012821608
2006.6.19,-0.00915858,-0.002330166
2006.6.20,0,-0.015115677
2006.6.21,0.009718047,-0.001709764
2006.6.22,-0.005061031,-0.005923511
2006.6.23,-0.00087547,0.001914547
2006.6.26,0.004857608,0.008965395
2006.6.27,-0.009117444,0.001684731
2006.6.28,0.005641889,0.009832554
2006.6.29,0.021383928,0.012123678
2006.6.30,-0.002091969,0.00369752
2006.7.3,0.007944361,3.09E-05
2006.7.5,-0.00716596,0.015083693
2006.7.6,0.00275086,-0.005412712
2006.7.7,-0.006772853,-0.00025116
2006.7.10,0.001484523,0.026287446
2006.7.11,0.004071369,0.003373776
2006.7.12,-0.01089703,-0.00484676
2006.7.13,-0.0130357,0.000926485
2006.7.14,-0.004914292,-0.004856211
2006.7.18,0.001926081,-0.006585909
2006.7.19,0.018482031,-0.002113438
2006.7.20,-0.008513607,0.007306926
2006.7.21,-0.00709408,0.008753483
2006.7.24,0.01652071,0.00355243
2006.7.25,0.006300939,0.001172773
2006.7.26,-0.000370477,-0.004298532
2006.7.27,-0.003950388,0.012123148
2006.7.28,0.012118022,0.003127307
2006.7.31,-0.001463688,-0.012321491
2006.8.1,-0.005969933,-0.007236678
2006.8.2,0.005243052,0.01023668
2006.8.3,0.001602508,-0.008017002
2006.8.4,-0.000703229,0.006159165
2006.8.7,-0.002770952,-0.014488879
2006.8.8,-0.003289954,0.015790247
2006.8.9,-0.00408344,0.006056649
2006.8.10,0.004799952,-0.005070272
2006.8.11,-0.003860735,-0.015421074
2006.8.14,0.001215048,-0.000247053
2006.8.16,0.007873873,0.003083168
2006.8.17,0.001627553,0.001537581
2006.8.18,0.00370801,0.000781614
2006.8.21,-0.003677182,-0.008730982
2006.8.22,0.00100141,0.009937147
2006.8.23,-0.004429498,-0.005697163
2006.8.24,0.002386995,-0.004875118
2006.8.25,-0.000640677,0.008840254
2006.8.28,0.005152368,-0.001512535
2006.8.29,0.002079936,0.006124577
2006.8.30,0.00128015,-0.00397316
2006.8.31,-0.000329746,0.003473061
2006.9.1,0.005514755,0.00140147
2006.9.5,0.001760544,0.000198368
2006.9.6,-0.009780815,-0.0040008
2006.9.7,-0.004772138,-0.000281198
2006.9.8,0.003779498,0.006872828
2006.9.11,0.000523399,-0.017248149
2006.9.12,0.010311935,-0.004740111
2006.9.13,0.00405199,-0.006348278
2006.9.14,-0.00130586,0.018638117
2006.9.15,0.002564551,0.004432703
2006.9.18,0.001007183,0.009974634
2006.9.19,-0.00267545,-0.000931187
2006.9.20,0.005220443,-5.12E-05
2006.9.21,-0.00519124,-0.004788086
2006.9.22,-0.002468846,-0.007440472
2006.9.25,0.008776536,0.005423436
2006.9.26,0.007511208,-0.012503629
2006.9.27,0.000351703,0.005759072
2006.9.28,0.001734295,0.006371289
2006.9.29,-0.002467291,-0.002890649
2006.10.2,-0.003374404,0.002878497
2006.10.4,0.012213221,-0.010418907
2006.10.9,0.000799929,-0.02779711
2006.10.10,0.002070976,0.004474112
2006.10.11,-0.002463721,0.005909588
2006.10.12,0.009503273,0.004575771
2006.10.13,0.002052456,-0.000667136
2006.10.16,0.002523158,9.58E-05
2006.10.17,-0.003658853,-0.006829288
2006.10.18,0.001370099,0.006415169
2006.10.19,0.000739139,-0.001881454
2006.10.20,0.001213654,0.005048493
2006.10.23,0.006148038,-0.001603169
2006.10.24,0.0002614,-0.005160464
2006.10.25,0.003522279,0.002241049
2006.10.26,0.00495799,-0.000247485
2006.10.27,-0.008350764,-0.006530427
2006.10.30,0.000457312,-0.005317264
2006.10.31,7.26E-06,0.005614648
2006.11.1,-0.007248071,0.001689497
2006.11.2,-7.31E-05,0.008870429
2006.11.3,-0.002203829,-0.000931728
2006.11.6,0.011304579,-0.000130503
2006.11.7,0.002237032,-0.001210131
2006.11.8,0.002326406,-0.008054025
2006.11.9,-0.005137939,0.012251038
2006.11.10,0.001862839,0.00132635
2006.11.13,0.002777579,-0.002017024
2006.11.14,0.006379676,0.003166936
2006.11.15,0.002624147,0.000332789
2006.11.16,0.002310205,-0.004900255
2006.11.17,0.001028219,-0.001379852
2006.11.20,-0.000478286,-0.008189112
2006.11.21,0.001698036,0.002243071
2006.11.22,0.002420981,0.01216474
2006.11.24,-0.00355554,0.001224611
2006.11.27,-0.013647797,0.003747021
2006.11.28,0.003691761,0.002802424
2006.11.29,0.009599476,0.00609212
2006.11.30,0.000828542,0.003174961
2006.12.1,-0.002802664,0.000669512
2006.12.4,0.008874564,-0.003184638
2006.12.5,0.004008703,-0.008676935
2006.12.6,-0.001061083,-0.006360017
2006.12.7,-0.00395015,-0.001013455
2006.12.8,0.001824565,-0.00755894
2006.12.11,0.002288468,0.000338009
2006.12.12,-0.001019628,-0.0110069
2006.12.13,0.001338276,0.00577833
2006.12.14,0.008687283,0.02345429
2006.12.15,0.001128807,0.002351783
2006.12.18,-0.003228571,0.004258197
2006.12.19,0.002198058,-0.002315634
2006.12.20,-0.001389942,0.008711603
2006.12.21,-0.003448886,-0.005512219
2006.12.22,-0.005189381,0.003805519
2006.12.26,0.004349909,-0.000460171
2006.12.27,0.007181397,-0.001192188
2006.12.28,-0.001430826,0.000578782
2007.1.3,-0.00100895,-0.019025302
2007.1.4,0.001227539,-0.009445053
2007.1.5,-0.006103164,-0.009223011
2007.1.8,0.002537119,-0.004331107
2007.1.9,-0.000516823,-0.001722979
2007.1.10,0.004356225,-0.012264156
2007.1.11,0.00632695,0.005685172
2007.1.12,0.004841403,0.006771798
2007.1.16,0.00081743,-0.00164647
2007.1.17,-0.000803524,-0.008855332
2007.1.18,-0.002954191,0.003505243
2007.1.19,0.0029053,-0.006249906
2007.1.22,-0.00527088,-0.000315336
2007.1.23,0.00353568,0.007385487
2007.1.24,0.008486535,0.009516893
2007.1.25,-0.011326858,-0.007344415
2007.1.26,-0.00120868,-0.000750814
2007.1.29,-0.000992032,-0.009767998
2007.1.30,0.005762572,0.004181721
2007.1.31,0.006690201,-0.010625367
2007.2.1,0.005575913,0.01151298
2007.2.2,0.001692966,0.018829666
2007.2.5,-0.000925632,0.002952271
2007.2.6,0.000704668,0.008386014
2007.2.7,0.001801597,-0.003192006
2007.2.8,-0.0011593,-0.00098997
2007.2.9,-0.007060948,0.002236894
2007.2.12,-0.003224944,-0.001801401
2007.2.13,0.007673419,0.004040752
2007.2.14,0.007857353,0.004242676
2007.2.15,0.001140126,-0.00478202
2007.2.16,-0.00084469,0.003006981
2007.2.20,0.002847138,0.001377449
2007.2.21,-0.001350596,-0.002614776
2007.2.22,-0.000624642,0.008704289
2007.2.23,-0.003460128,-0.000380911
2007.2.26,-0.001151561,0.002117844
2007.2.27,-0.035259894,-0.009360699
2007.2.28,0.005831502,0.014855735
2007.3.2,-0.011461135,0.005160095
2007.3.5,-0.00940892,-0.017753757
2007.3.6,0.015418418,0.014524797
2007.3.7,-0.002188742,-0.003113614
2007.3.8,0.007165975,0.010498136
2007.3.9,0.000677427,-0.006783721
2007.3.12,0.002705206,0.008115655
2007.3.13,-0.020315477,-0.003857319
2007.3.14,0.00673413,-0.001625826
2007.3.15,0.003720245,0.005734984
2007.3.16,-0.003835599,-0.000525116
2007.3.19,0.010835492,0.012668326
2007.3.20,0.00632783,-0.003635614
2007.3.21,0.01695075,-0.002229208
2007.3.22,-0.000348483,-0.002482195
2007.3.23,0.001093829,-0.001801634
2007.3.26,0.000967424,-0.000930749
2007.3.27,-0.006196594,0.002211316
2007.3.28,-0.00781567,-0.008114294
2007.3.29,0.003775051,0.011346391
2007.3.30,-0.001167625,-0.003456894
2007.4.2,0.002614766,0.00229103
2007.4.3,0.0094339,0.000232307
2007.4.4,0.001126126,0.005922818
2007.4.5,0.00334409,-0.002352094
2007.4.9,0.000581641,0.007536355
2007.4.10,0.002633973,-0.001086685
2007.4.11,-0.006484038,0.003136894
2007.4.12,0.00618708,0.010105887
2007.4.13,0.003481982,-0.001996979
2007.4.16,0.010605439,0.005333904
2007.4.17,0.002047655,-0.006669843
2007.4.18,0.000699735,0.001310663
2007.4.19,-0.001189178,-0.015230335
2007.4.20,0.009245288,0.009503096
2007.4.23,-0.002293223,-0.00071202
2007.4.24,-0.000351192,0.007155965
2007.4.25,0.010175845,-0.008151475
2007.4.26,-0.000682384,-0.004554587
2007.4.27,-9.37E-05,-0.003029403
2007.4.30,-0.007861781,0.0023045
2007.5.2,0.006565977,0.001875188
2007.5.3,0.004556455,-0.002279656
2007.5.4,0.002174225,0.002925678
2007.5.7,0.002593657,0.006077276
2007.5.8,-0.001087144,-0.001811772
2007.5.9,0.003483563,0.006617724
2007.5.10,-0.013889297,-0.001798741
2007.5.11,0.009595312,0.009694121
2007.5.14,-0.001734848,-0.004325003
2007.5.15,-0.001278168,-0.007234506
2007.5.16,0.008882638,0.005971813
2007.5.17,-0.000832573,0.000978455
2007.5.18,0.006595335,-0.000539473
2007.5.21,0.001542071,0.015822841
2007.5.22,-0.000642787,0.005364725
2007.5.23,-0.0011883,-0.000516085
2007.5.25,0.005444521,0.00939605
2007.5.29,0.001687731,-0.000914253
2007.5.30,0.008287911,0.000535411
2007.5.31,0.000280971,0.010377546
2007.6.1,0.003730082,0.001907145
2007.6.4,0.001885897,0.00191252
2007.6.5,-0.005322367,0.003634214
2007.6.7,-0.017712758,0.017592116
2007.6.8,0.011312896,-0.005012658
2007.6.11,0.000981185,-0.013827158
2007.6.12,-0.010739181,0.008907219
2007.6.13,0.015304522,0.000360113
2007.6.14,0.004864172,0.0154134
2007.6.15,0.006505514,0.000129786
2007.6.18,-0.001207592,0.011460758
2007.6.19,0.001748937,-0.003136928
2007.6.20,-0.013681397,-0.01614333
2007.6.21,0.006386176,0.010510725
2007.6.22,-0.012979767,-0.016920044
2007.6.25,-0.003213015,0.002010291
2007.6.26,-0.003203405,-0.007363296
2007.6.27,0.009149902,-0.009138201
2007.6.28,-0.000405042,0.003390929
2007.6.29,-0.001561955,-0.006995434
2007.7.2,0.009768305,0.017046838
2007.7.3,0.003777941,0.007678253
2007.7.5,0.000354068,0.003377292
2007.7.6,0.003587096,0.003218483
2007.7.9,0.000927414,0.007053951
2007.7.10,-0.014287037,0.003797058
2007.7.11,0.00583092,0.0049063
2007.7.12,0.018888914,0.006387683
2007.7.13,0.003109499,0.008621162
2007.7.16,-0.001921329,-0.008250008
2007.7.18,-0.001957763,-0.01161202
2007.7.19,0.004485021,0.001445908
2007.7.20,-0.012366991,0.017310198
2007.7.23,0.004883562,0.007554618
2007.7.24,-0.020003222,-0.004637219
2007.7.25,0.004661428,0.00603548
2007.7.26,-0.023615194,-0.024400166
2007.7.27,-0.01597238,-0.021428472
2007.7.30,0.010215443,0.017261371
2007.7.31,-0.012720498,0.009260288
2007.8.1,0.007278386,-0.033695582
2007.8.2,0.004588694,-0.01175427
2007.8.3,-0.026932277,0.000922207
2007.8.6,0.023878047,0.012208667
2007.8.7,0.006174599,-0.015345515
2007.8.8,0.014305607,0.012582706
2007.8.9,-0.029911053,-0.007989251
2007.8.10,0.000378432,-0.013434177
2007.8.13,-0.000344075,0.004536409
2007.8.14,-0.018288979,-0.012713889
2007.8.16,0.003286126,-0.036107771
2007.8.17,0.024276707,-0.038673015
2007.8.20,-0.000269757,0.017944679
2007.8.21,0.001085502,-0.002686202
2007.8.22,0.011707049,0.010035984
2007.8.23,-0.001059268,-0.000977452
2007.8.24,0.011578429,-0.001026643
2007.8.27,-0.008533222,-0.01264277
2007.8.28,-0.023705182,0.012503291
2007.8.29,0.021929416,0.029226088
2007.8.30,-0.004128291,-0.009591687
2007.8.31,0.011174901,0.015580595
2007.9.4,0.010434126,-0.003423941
2007.9.5,-0.011124547,-0.009729582
2007.9.6,0.004419477,0.014295822
2007.9.7,-0.017053038,-0.000901498
2007.9.10,-0.001239158,-0.005280526
2007.9.11,0.013547098,0.001451772
2007.9.12,0.000312642,-0.022043396
2007.9.13,0.00844555,0.01644931
2007.9.14,0.000202143,0.007433901
2007.9.17,-0.005126848,-0.001051977
2007.9.18,0.028803123,-0.015649687
2007.9.19,0.0060877,0.005201003
2007.9.20,-0.006523531,0.003536947
2007.9.21,0.004598464,0.00516635
2007.9.27,0.002654724,0.000210789
2007.9.28,-0.0028777,-0.002314323
2007.10.1,0.012848505,0.007102255
2007.10.2,-0.000213344,0.011530455
2007.10.4,0.001900901,0.002518641
2007.10.5,0.008866936,-0.00589931
2007.10.8,-0.002528072,-0.00372909
2007.10.9,0.007677224,-0.000402078
2007.10.10,-0.001605142,0.0036468
2007.10.11,-0.006610842,0.009026213
2007.10.12,0.004099826,-0.010422002
2007.10.15,-0.008704763,-0.004186978
2007.10.16,-0.006013614,-0.004278486
2007.10.17,-0.002074098,-0.008257395
2007.10.18,0.000513092,0.007755334
2007.10.19,-0.025897396,-0.016696543
2007.10.22,0.005685541,0.001398175
2007.10.23,0.006794594,0.005693856
2007.10.24,-0.000481453,-0.017021317
2007.10.25,-0.001154906,0.004903872
2007.10.26,0.008575826,0.020353058
2007.10.29,0.002638164,0.00549273
2007.10.30,-0.005471542,-0.003118351
2007.10.31,0.011182873,0.005950302
2007.11.1,-0.024459102,-0.010698022
2007.11.2,-0.000940173,0.002325242
2007.11.5,-0.002287402,-0.004593158
2007.11.6,0.009875807,0.015121743
2007.11.7,-0.026640783,-0.015053583
2007.11.8,-0.000338978,-0.015081004
2007.11.9,-0.009509569,-0.005331235
2007.11.12,-0.010011007,-0.017706327
2007.11.13,0.027171121,0.002128614
2007.11.14,-0.00867987,-0.005233218
2007.11.15,-0.011571832,-0.011429804
2007.11.16,0.003880726,0.004850286
2007.11.19,-0.016215056,-0.022409126
2007.11.20,0.003611431,0.010108389
2007.11.21,-0.012583105,-0.032086392
2007.11.23,0.016149697,-0.018520186
2007.11.26,-0.023540744,0.028189203
2007.11.27,0.013137033,0.025431006
2007.11.28,0.024860255,-0.02538512
2007.11.29,0.001572964,-0.004124506
2007.11.30,0.006305537,0.010241139
2007.12.3,-0.004884751,-0.002897351
2007.12.4,-0.005827979,0.007064098
2007.12.5,0.013416104,0.013651735
2007.12.6,0.015207868,-0.006491375
2007.12.7,-0.002615109,-0.018018782
2007.12.10,0.007182916,-0.012479376
2007.12.11,-0.026070747,0.001252687
2007.12.12,-0.000665732,0.020944684
2007.12.13,0.003459326,-0.002996706
2007.12.14,-0.012348928,-0.010195599
2007.12.17,-0.013157407,-0.017953765
2007.12.18,0.006246358,0.021815966
2007.12.20,0.002537254,-0.01838374
2007.12.21,0.014432086,0.01246072
2007.12.24,0.00798394,0.010616361
2007.12.26,0.001697419,-0.009494725
2007.12.27,-0.012641015,0.003511308
2007.12.28,-0.00090592,0.002411808
2008.1.2,-0.014277479,-0.020294963
2008.1.3,-0.000269457,0.009920969
2008.1.4,-0.022678901,0.005573743
2008.1.7,0.001491035,0.008451133
2008.1.8,-0.018190744,-0.006772435
2008.1.9,0.013488906,0.023261518
2008.1.10,0.009585834,-0.012612073
2008.1.11,-0.013392947,-0.034358355
2008.1.14,0.009463883,-0.008525855
2008.1.15,-0.022150482,-0.019601135
2008.1.16,-0.003061142,-0.006431003
2008.1.17,-0.030681422,-0.001437856
2008.1.18,-0.006551137,0.026543614
2008.1.22,-0.001860154,-0.012291921
2008.1.23,0.021284226,-0.014751688
2008.1.24,0.008870127,-0.000216453
2008.1.25,-0.019874684,0.005617227
2008.1.28,0.017328512,-0.024812669
2008.1.29,0.004679507,-0.012130702
2008.1.30,-0.00471666,-0.039449172
2008.1.31,0.019462038,0.02650091
2008.2.1,0.012126954,-0.006415478
2008.2.4,-0.010489254,0.020533252
2008.2.5,-0.032127375,0.006131089
2008.2.11,0.005398639,-0.004767155
2008.2.12,0.006179814,-0.0062544
2008.2.13,0.01035913,-0.019126125
2008.2.14,-0.013600142,0.022038475
2008.2.15,0.001831319,0.013293297
2008.2.19,-0.005235459,0.001989749
2008.2.20,0.00859547,-0.0098746
2008.2.21,-0.014552487,-0.002139276
2008.2.22,0.006591728,-0.00069945
2008.2.25,0.013984189,0.004327336
2008.2.26,0.006923258,-0.008981678
2008.2.27,0.000775652,-0.002941819
2008.2.28,-0.007633402,0.005828596
2008.2.29,-0.024820363,-0.003540074
2008.3.3,0.000668723,-0.002729965
2008.3.4,-0.00213076,-0.000548716
2008.3.5,0.004516445,-0.002102612
2008.3.6,-0.021134545,0.009500401
2008.3.7,-0.00628928,-0.010878313
2008.3.10,-0.015421906,-0.005675576
2008.3.11,0.03564856,0.02228139
2008.3.12,-0.009399666,-0.015914123
2008.3.13,0.007799363,-0.025416682
2008.3.14,-0.021435509,-0.02317555
2008.3.17,-0.005164457,-0.008909407
2008.3.18,0.041096316,0.002161264
2008.3.19,-0.024759859,-0.002493452
2008.3.20,0.022700067,0.013082699
2008.3.24,0.014618736,0.000894498
2008.3.25,0.002901492,-0.001080059
2008.3.26,-0.00840522,0.001704167
2008.3.27,-0.010937433,0.002544637
2008.3.28,-0.008931875,0.018245987
2008.3.31,0.005139061,-0.000692253
2008.4.1,0.032466073,0.000358413
2008.4.2,-0.001775349,0.002039744
2008.4.3,0.002647168,0.010207107
2008.4.4,0.000401423,0.002011657
2008.4.7,-0.000837512,0.002156183
2008.4.8,-0.003377567,-0.009229465
2008.4.10,0.00381455,0.010848367
2008.4.11,-0.0186938,0.006527939
2008.4.14,-0.002916725,-9.73E-05
2008.4.15,0.002032895,-0.004078529
2008.4.16,0.020498695,0.000415199
2008.4.17,0.001605025,-0.007794632
2008.4.18,0.015460583,-0.000558566
2008.4.21,0.00032422,0.004057139
2008.4.22,-0.007594964,-0.006818696
2008.4.23,0.001109367,0.009238508
2008.4.24,0.005994226,-0.005287938
2008.4.25,0.007150785,0.008630423
2008.4.28,-0.001138019,-0.003438631
2008.4.29,-0.003351818,-0.009614085
2008.4.30,-0.004055018,0.009207018
2008.5.2,0.003358061,-0.001821666
2008.5.6,0.00896651,0.004988053
2008.5.7,-0.017736741,-0.005250457
2008.5.8,0.002428394,0.009148866
2008.5.9,-0.004757157,-0.016871728
2008.5.13,-0.000968854,0.007314509
2008.5.14,0.002139069,0.001253667
2008.5.15,0.010741894,0.017638783
2008.5.16,0.001024835,-0.002701654
2008.5.19,0.000946734,-0.004324005
2008.5.20,-0.007815706,-0.007112356
2008.5.21,-0.016650591,-0.000789941
2008.5.22,0.002527666,0.005112698
2008.5.23,-0.011755364,-0.004628374
2008.5.27,0.006793878,0.010480816
2008.5.28,0.003096446,-0.016336445
2008.5.29,0.005565212,0.011960094
2008.5.30,0.001443507,0.002725063
2008.6.2,-0.010016994,-0.000416686
2008.6.3,-0.006345736,-0.007076186
2008.6.4,0.000682777,0.006845238
2008.6.5,0.019105175,0.001184999
2008.6.9,0.000683173,0.011710348
2008.6.10,-0.000397436,-0.021730412
2008.6.11,-0.016044436,0.000297518
2008.6.12,0.003057203,-0.009464317
2008.6.13,0.01348731,-0.00361038
2008.6.16,0.000948882,-0.00172498
2008.6.17,-0.007213378,-0.008888189
2008.6.18,-0.008766894,0.016269114
2008.6.19,0.004433306,-0.008944665
2008.6.20,-0.017368195,-0.012600807
2008.6.23,-0.001342043,0.005834227
2008.6.24,-0.002234451,0.002293901
2008.6.25,0.005636254,0.004282087
2008.6.26,-0.025499181,5.24E-05
2008.6.27,-0.004074979,0.006659305
2008.6.30,0.001516775,-0.004729324
2008.7.1,0.006417886,-0.005529372
2008.7.2,-0.019079304,-0.025491481
2008.7.3,-4.75E-05,0.009588065
2008.7.7,-0.008420818,0.007287268
2008.7.8,0.017311582,-0.028016531
2008.7.9,-0.02278828,-0.024503493
2008.7.10,0.006515568,0.025460747
2008.7.11,-0.007370972,0.015753319
2008.7.14,-0.010777825,-0.002729459
2008.7.15,-0.009763607,-0.027201803
2008.7.16,0.024968675,-0.00738279
2008.7.17,0.011178471,-0.010316563
2008.7.18,0.001953234,-0.021450546
2008.7.21,-0.001443402,0.020843785
2008.7.22,0.015722006,0.006516063
2008.7.23,0.002592678,0.003454974
2008.7.24,-0.024199054,0.014007895
2008.7.25,0.003384745,0.001659772
2008.7.28,-0.018771643,-0.007032755
2008.7.29,0.021460429,-0.003159882
2008.7.30,0.015490073,-0.010303584
2008.7.31,-0.010978041,0.006719838
2008.8.1,-0.007202381,-0.003032689
2008.8.4,-0.003404898,-0.015408368
2008.8.5,0.023633347,-0.003108076
2008.8.6,0.004041697,0.007253664
2008.8.7,-0.016015511,-0.008505921
2008.8.8,0.023438116,0.013490042
2008.8.11,0.008385503,-0.007065029
2008.8.12,-0.01171777,-0.002520408
2008.8.13,-0.002182974,-0.006474083
2008.8.14,0.008403802,0.01186255
2008.8.18,-0.015166741,-0.007258107
2008.8.19,-0.007832261,-0.008269796
2008.8.20,0.005665113,0.005754138
2008.8.21,0.005218174,-0.017666753
2008.8.22,0.011370701,-0.007825485
2008.8.25,-0.018480882,-0.002008487
2008.8.26,0.003529592,0.008903806
2008.8.27,0.00812398,-0.002787426
2008.8.28,0.013070564,-0.019554531
2008.8.29,-0.010592038,-0.00945833
2008.9.2,-0.007990968,-0.007871492
2008.9.3,-0.001277635,0.016250296
2008.9.4,-0.027881565,0.00370138
2008.9.5,0.007352024,0.007138881
2008.9.8,0.014531756,0.026807908
2008.9.9,-0.034884319,-0.010287228
2008.9.10,0.003691751,0.022141228
2008.9.11,0.016149886,-0.011333498
2008.9.12,0.00466052,0.006455511
2008.9.16,0.021059019,0.004702084
2008.9.17,-0.045598228,0.003352371
2008.9.18,0.041832304,0.005003808
2008.9.19,0.034012005,0.009989417
2008.9.22,-0.039217845,-0.008007081
2008.9.23,-0.016186811,0.022853104
2008.9.24,-0.002459301,0.011388282
2008.9.25,0.017780657,0.009299716
2008.9.26,0.007279558,-0.010839685
2008.9.29,-0.088721891,-0.023580637
